customer_id,first_name,last_name,email,phone,city,state,zip_code,loyalty_tier,loyalty_points,joined_date,is_active,acquisition_channel,referral_code,marketing_opt_in,account_status_code,last_login_at,preferred_contact_method
CUST-daed3ab5-4853-4284-840d-6d4d73646026,Samantha,Gonzalez,pmiller@example.net,(489)233-6968x080,New Sarah,VA,12170,bronze,7233,2023-07-01,True,referral,,False,S002,2026-02-09T06:55:58.306344Z,email
CUST-d16534d5-235e-4f84-b040-d3a430611fa6,Gregory,Roberts,rwilson@example.com,810-482-8081,Gomezfurt,NM,91687,bronze,4902,2025-10-30,True,email_campaign,,False,D003,2026-04-16T23:11:38.478080Z,phone
CUST-557a2073-3a19-453a-96c1-eaa4576424c0,William,Johnson,christopher63@example.org,959.590.0658x82505,West Pamela,AS,66916,bronze,6084,2024-10-25,True,social,,True,A001,2026-02-24T15:38:20.110214Z,sms
CUST-fe419abd-f222-4dc0-a4ed-48998fc691c4,Seth,Harris,mitchelljohnson@example.com,473-366-3153,Stricklandton,FL,99010,bronze,4039,2022-06-21,False,paid_search,,True,A001,2026-01-30T14:40:11.891730Z,email
CUST-53ee4cae-4967-402e-8214-daa68654d623,Jerry,Richards,xsnyder@example.org,001-366-449-3391x40654,Dianaton,AK,47195,platinum,7061,2025-01-29,True,social,,True,D003,2026-03-22T15:40:04.597035Z,sms
CUST-653be451-b11f-4e1b-90b5-99e67c264681,Timothy,Lowery,martinezsean@example.org,001-507-891-2703x953,Garciaside,MN,31111,bronze,3994,2025-07-25,True,referral,REF-1034,True,S002,2026-04-04T09:24:18.095882Z,sms
CUST-d501fc07-ab2e-44f2-bda8-693de904d37f,Cheryl,Francis,klee@example.org,672-740-1318,West Leonardfort,IL,39536,bronze,3590,2025-10-24,True,email_campaign,,True,S002,2026-04-19T21:40:00.275879Z,email
CUST-b97be397-fa8c-4f02-b2f7-e6278aca44b2,Sandra,Hodges,qfox@example.org,001-473-244-1722x2559,North James,AK,22505,silver,7994,2022-04-28,True,organic,,True,D003,2026-03-18T18:13:37.938850Z,phone
CUST-27b7d5e5-c4b7-46ad-b670-5f3d7b8401ba,Terri,Ellis,millertimothy@example.net,568-488-7165,Thompsonland,AR,22167,gold,2142,2025-11-29,True,organic,REF-6585,False,D003,2026-02-20T17:00:14.554183Z,sms
CUST-8b666c3d-6408-44e5-8099-c57e51a0b2d7,Patrick,Perez,ycoleman@example.org,399.923.5264,Wilsonhaven,OR,99732,gold,11614,2021-12-23,True,organic,REF-7730,False,D003,2026-03-31T11:41:51.978623Z,email
CUST-296d69d2-6855-4551-a45b-986af349872c,Eddie,Wilson,aprildiaz@example.net,726.490.1725,Stephaniemouth,FM,46964,bronze,6429,2024-12-04,True,social,,True,A001,2026-04-19T23:26:26.820549Z,sms
CUST-fcc0a0c8-4070-4110-972d-cdf67558b29f,Megan,Martin,reidtammy@example.org,585-581-2683,North Jamesfort,HI,34113,silver,3421,2021-08-13,True,organic,,False,A001,2026-02-07T02:26:46.689689Z,phone
CUST-571f2909-60ad-408b-bd63-7726d9a723ea,Sara,Hudson,crystal25@example.com,(677)888-1675x4290,Courtneyfurt,MT,78950,bronze,11279,2022-06-20,True,paid_search,,True,A001,2026-02-01T13:13:46.445616Z,phone
CUST-aa9c81e8-5920-42be-b3be-b329628b8fbd,Todd,Fisher,sarah26@example.com,(377)354-8022,New Howard,FM,74482,bronze,2881,2024-10-25,True,social,,False,A001,2026-03-02T12:32:54.009888Z,sms
CUST-84246a1c-8531-4d4b-a1d8-db274bb91d1d,Christy,Daniels,kathy72@example.com,949.477.2946,Sanchezchester,FL,48705,bronze,9311,2023-09-01,True,paid_search,,True,D003,2026-04-26T02:05:20.052435Z,sms
CUST-bd07d53b-1f55-4a93-b996-d45d2a27f3ef,Mark,Gray,angie96@example.net,9246338849,Lake Brianna,NM,35290,bronze,8840,2024-02-16,True,organic,,True,A001,2026-03-28T08:36:39.827667Z,sms
CUST-552677b8-2d4d-46b3-b35d-51d5ab81fbcf,Haley,Pittman,jerryortega@example.com,+1-593-994-9997,Ericborough,IA,05836,bronze,7564,2022-08-13,True,referral,,True,A001,2026-04-11T20:12:34.014018Z,sms
CUST-27622a4c-c6c7-43f9-b432-5d3162515944,Michael,Vasquez,kwise@example.com,(914)692-2098x33233,Munozfurt,MI,65788,silver,5485,2022-08-04,False,paid_search,REF-3023,True,D003,2026-02-21T06:32:18.418072Z,sms
CUST-e61434d0-04d1-4cc0-92b7-3d163adc1fdd,Kristin,Black,brian44@example.net,+1-634-306-3072x757,New Stephenville,RI,92413,bronze,9128,2025-05-28,True,referral,,False,A001,2026-04-24T21:18:44.521205Z,sms
CUST-f59a4c60-f2eb-4cd5-9d15-5329691a8b07,Carmen,Martinez,ychavez@example.com,667-511-6304,West Harold,NC,74849,bronze,8149,2023-09-11,True,referral,REF-7180,False,D003,2026-04-21T03:09:10.519975Z,sms
CUST-e801d98b-7104-4d40-95f2-fcf8ee3f4598,Jennifer,Black,hguerra@example.net,636-565-3278,Lake Adrian,WA,82740,silver,4453,2023-12-01,True,referral,,False,A001,2026-04-13T06:55:45.217580Z,email
CUST-b63573b4-2bcb-4e42-bc2c-026e037c89c1,Chris,Snyder,jennifer67@example.net,(819)564-9233x2978,Markbury,CO,03842,bronze,11788,2021-12-18,True,email_campaign,,False,A001,2026-02-15T03:59:10.222662Z,sms
CUST-55e70934-9b93-4e53-ae6b-94a499630ed6,Craig,George,carlossaunders@example.com,001-665-582-9256x6631,Lozanohaven,IA,20498,bronze,1238,2026-01-21,True,organic,,True,D003,2026-03-02T11:28:12.812911Z,sms
CUST-6b9e78e0-6cbf-47c1-91f7-f3c7c7e5bd93,Scott,Bryant,lreed@example.net,385-710-6055,New Jason,VI,51005,silver,2763,2025-07-17,True,paid_search,,False,D003,2026-02-07T08:30:31.784484Z,email
CUST-d23f8ec3-33f8-4bc1-9227-eaecdb369bed,Jason,Rodriguez,amy89@example.org,7773058814,Aliciaville,UT,90437,bronze,11706,2021-11-19,True,referral,,True,S002,2026-02-14T12:43:58.308762Z,email
CUST-1b0ba228-12f1-4114-b4a6-b182b8c8610e,Tara,Brown,espinozaspencer@example.com,559.832.0865x76539,West Charles,MA,04577,gold,4543,2021-12-08,True,email_campaign,,True,A001,2026-03-14T02:42:11.736865Z,sms
CUST-5159e444-d9e8-4d76-96f9-0d8aa9b8e708,William,Washington,bishopamanda@example.net,001-581-612-7558,North Latasha,SD,25378,bronze,5181,2022-05-15,True,email_campaign,,True,D003,2026-03-23T10:16:14.549539Z,sms
CUST-dae67f51-f30a-4efd-b77b-e44942765dbe,Beth,Johnson,nicole72@example.net,537-469-7624,Lake Yvetteville,NY,36090,bronze,4723,2023-02-16,False,referral,,True,A001,2026-03-15T04:54:33.219769Z,sms
CUST-86dfae43-81d7-4c2c-b26d-a80940be1466,Mary,Thomas,amanda41@example.net,+1-333-423-0307x01658,Lake Shannonfort,ID,36148,gold,9079,2022-09-17,True,social,,True,D003,2026-03-05T22:42:27.397318Z,email
CUST-acd2f322-8941-448d-b73c-7dc441513eca,Amy,Harris,washingtonmandy@example.net,001-784-563-4816,North Donald,CA,41343,bronze,35,2023-04-07,True,referral,,True,S002,2026-02-10T02:37:50.458809Z,phone
CUST-5de3cb9f-8f38-4b55-84d8-1b3a821cf6df,Amber,Mann,nicole44@example.net,(800)851-0584x06520,West Haleyland,OK,15838,gold,3066,2022-03-03,True,paid_search,,False,D003,2026-04-10T09:18:06.433368Z,email
CUST-8712fc24-dfac-4080-a34c-29fd95bb02d1,Jeffery,Berry,pdiaz@example.com,363.219.1457,South James,CT,89606,silver,2084,2025-11-28,True,paid_search,,True,D003,2026-04-02T06:22:43.416034Z,phone
CUST-13cb0899-a190-4042-b615-9461a9e76900,Chloe,Dean,joseph65@example.net,+1-706-601-6915x3985,Lake Sarahmouth,FM,47772,bronze,1779,2025-06-25,True,social,REF-2557,True,A001,2026-03-10T13:21:50.091043Z,email
CUST-088c84b0-3a72-4ab6-80c7-d9eb8d72dfc2,Jesse,Mills,rrowe@example.org,+1-631-818-9867x675,Russellview,AZ,01304,bronze,559,2023-09-23,True,email_campaign,,True,S002,2026-02-12T20:33:28.897573Z,phone
CUST-9dff89d0-9a6d-4b2e-aaae-f2670edf7a20,Kimberly,Harvey,ggonzalez@example.org,(874)273-6638x67204,Campbellburgh,SC,69237,bronze,2935,2022-03-16,True,email_campaign,,False,A001,2026-02-09T23:21:28.801371Z,sms
CUST-cdb44bdd-5a40-4aaf-afb2-0dc6defa3cea,Ashley,Taylor,ingramcharles@example.org,+1-653-533-7813,North Katie,MH,80795,bronze,3992,2025-06-03,True,referral,,True,A001,2026-03-13T19:26:30.064369Z,sms
CUST-dfd52c31-1c68-40fb-a724-808234e85d31,Andrea,Bullock,aliciacamacho@example.org,9772250983,New Linda,MP,47198,silver,3978,2022-05-30,True,referral,,False,S002,2026-02-06T18:32:13.709272Z,email
CUST-2c976177-7c59-4aba-82b8-1b850001f307,Kyle,Brown,nwhite@example.com,7238644857,Hicksside,MD,57688,bronze,976,2024-12-18,True,social,REF-9314,True,A001,2026-02-01T07:53:57.395328Z,sms
CUST-8b3c8ce2-b35c-48d2-8046-a663f2ae6881,James,Holmes,john69@example.com,(767)595-9655x7598,Matthewfurt,GU,96851,platinum,11181,2022-12-23,True,paid_search,,True,A001,2026-01-30T10:06:31.934052Z,sms
CUST-9ba3e986-e046-4bdb-a8bb-f85ed2705d35,Thomas,Burgess,kwarren@example.org,001-783-935-0799x763,East Randyberg,ND,81999,gold,9553,2025-11-06,True,paid_search,REF-1293,False,A001,2026-02-25T06:50:47.518403Z,phone
CUST-b187ea0f-d6cd-46d4-85d2-c6c0f3bfcd46,April,Taylor,imiller@example.com,+1-967-494-5826x67824,Castroside,MD,20738,bronze,9431,2022-08-04,True,paid_search,REF-1477,False,A001,2026-04-23T14:26:41.605583Z,email
CUST-2b97157a-04ed-4c0d-aae2-fd16f7a3b669,John,Hernandez,martinedward@example.com,+1-874-899-6108,West Sherryburgh,OK,07904,gold,5277,2022-10-24,True,organic,,True,D003,2026-01-30T02:12:47.938747Z,phone
CUST-f908121d-a914-415e-a0cf-6abb3009044a,John,Johnson,wolfeshannon@example.com,470.238.0030x537,Underwoodmouth,NC,08263,silver,762,2025-12-22,True,social,,False,A001,2026-03-07T11:16:13.710496Z,sms
CUST-26d3133b-2a57-420f-afc7-67d7b7df8f99,Taylor,Campbell,vsimmons@example.org,391-675-3492x121,Davidfort,AK,29311,bronze,1864,2022-03-12,True,referral,,True,S002,2026-04-17T07:35:54.453798Z,sms
CUST-b56ef8b7-2168-4606-97f7-febc5bd79736,Brenda,Deleon,fwalter@example.org,682.563.3693,North Matthewton,PR,34987,bronze,7593,2022-09-10,True,referral,,True,A001,2026-01-30T01:32:24.545539Z,phone
CUST-cedeb722-4746-442e-bc45-c7ac249fa80b,James,Tucker,jwright@example.com,9844570084,Lake Albertside,IA,61674,bronze,4269,2025-01-03,True,organic,,False,D003,2026-04-12T23:35:46.307165Z,email
CUST-8f27ff9c-aac0-4c92-a05f-0661a2caa835,Robert,Jones,kathryn45@example.com,387-357-9146,Maryborough,PW,76156,bronze,6237,2024-01-07,True,email_campaign,REF-8295,False,A001,2026-02-08T21:30:22.852311Z,phone
CUST-076934fd-9c05-4c8e-9e95-7a0b9f15a193,Sierra,Castillo,jeremy51@example.net,930.351.4361x240,Melissaside,HI,15201,bronze,11670,2023-01-02,True,email_campaign,,False,A001,2026-02-03T22:24:33.506381Z,phone
CUST-f0d2ea57-6e4e-4d0e-a945-d40bbc314d5e,William,Alvarado,shawelizabeth@example.net,001-914-456-1870x5158,Nixonfort,NM,37376,bronze,11227,2022-12-22,True,organic,,True,D003,2026-04-17T00:17:48.591580Z,sms
CUST-d3a89548-c751-45eb-b456-3fec1734fa67,Alexandra,Harris,zvelez@example.org,(646)216-5311,North Sandraport,NE,93589,platinum,3296,2024-10-11,True,social,REF-7960,False,A001,2026-01-28T07:11:48.660396Z,phone
CUST-c420451e-f426-41fc-922e-9b027fccc22a,Gavin,Rodriguez,tammyguzman@example.org,(268)789-7050x6990,West Keithmouth,PA,12950,silver,2250,2023-07-03,True,paid_search,,False,A001,2026-03-12T17:22:17.866613Z,email
CUST-fc68e45c-5986-4168-9472-7609f6ad9cc9,Raymond,Watson,syates@example.org,001-751-539-4371x771,Carlaborough,VT,98027,bronze,3460,2022-02-25,True,organic,REF-3252,False,A001,2026-04-12T06:41:46.655270Z,email
CUST-14da8fb0-0977-4408-9941-479bd8131ad3,Bill,Adams,ihenry@example.com,371.493.4456,Jonesside,AZ,36989,bronze,9457,2025-05-03,True,referral,,True,A001,2026-02-15T19:19:55.791959Z,email
CUST-7c91dab1-00f5-4d03-8a96-f0a10365a81a,Ana,Jones,justingreen@example.com,378-768-4338x93842,Davisville,MD,16271,bronze,8792,2024-07-20,True,organic,,True,D003,2026-02-12T04:23:28.509247Z,phone
CUST-02d5a975-2e53-4b2e-9693-600257d44405,Laura,Caldwell,obrienchristopher@example.net,+1-990-830-5330x1787,Port Travisburgh,PA,53346,bronze,4888,2025-07-20,True,organic,,False,A001,2026-04-19T17:37:02.432197Z,phone
CUST-f38d0159-d7a3-4735-9d04-e00c2de5300f,Sydney,Pugh,katelyntucker@example.org,(338)517-3376x54538,Lake Angelchester,MO,35560,bronze,1742,2026-01-27,True,social,,True,D003,2026-02-07T16:51:43.968447Z,sms
CUST-9bc2134a-343e-4fa3-8ba5-fa2dfe27b8bc,Timothy,Wilson,franciscogonzalez@example.org,+1-514-516-9421x73727,Watsonmouth,CO,03115,gold,374,2023-03-29,True,paid_search,,True,S002,2026-04-09T03:03:53.282265Z,email
CUST-ba6bf00f-1d1f-4a5b-829f-9df9b9d1af9c,Ryan,Thomas,travisyoung@example.net,001-559-254-7633x52351,North Kellyhaven,PW,28379,bronze,7693,2023-08-22,True,social,,True,D003,2026-03-30T07:36:29.427193Z,sms
CUST-1a7ff00f-63e5-4976-a325-e9c7d7c43624,Kimberly,Mendoza,cody55@example.org,(755)621-1038x3441,Port Megan,CT,21537,gold,11692,2026-02-21,True,organic,,True,D003,2026-02-09T14:28:09.267762Z,email
CUST-a99ccdb6-0f49-47ef-ac30-17869dcccfbb,Jamie,Byrd,cookstephanie@example.com,509-388-5473,Andrewmouth,NJ,80071,silver,10058,2025-09-30,True,paid_search,,True,S002,2026-03-01T01:35:59.295627Z,sms
CUST-55041b20-d74a-42e2-b127-0c0454430211,Robert,Dalton,keithburns@example.net,768.964.6405x418,Peterside,AZ,25441,silver,1462,2021-05-02,True,social,,False,A001,2026-04-09T14:51:07.221259Z,sms
CUST-4eb621eb-754f-4c97-8279-dde15f992c72,Joseph,Fuentes,nstewart@example.com,+1-619-405-7350x90719,Heatherfort,PW,81948,bronze,3610,2024-08-10,True,social,,True,A001,2026-02-02T01:54:27.279561Z,phone
CUST-a851a052-007d-45af-88ba-b1049b335af7,Sarah,Ross,moonderrick@example.net,282-860-4836x5061,Wilkersontown,DE,92109,bronze,959,2021-09-07,False,paid_search,,True,A001,2026-02-18T18:17:27.220567Z,phone
CUST-e913226c-6594-42b3-9f18-1a39a506fe21,Justin,Mckinney,liutara@example.com,+1-700-885-2271,Victoriaberg,GA,72708,bronze,6022,2023-09-23,True,organic,,True,A001,2026-04-10T06:30:26.241207Z,sms
CUST-be2b183d-a566-4d30-8434-87b198a0a30d,Elizabeth,Stevens,heatherjones@example.org,(613)260-1666x6779,New Dillontown,ND,12764,bronze,5612,2021-09-28,True,social,,True,S002,2026-04-16T05:33:49.318407Z,sms
CUST-d3e95c50-c0f6-43e6-a83a-dd6393da3b0d,Annette,Mccormick,wreid@example.org,4145134054,Timothyburgh,MO,48060,gold,8937,2026-02-10,True,email_campaign,,False,A001,2026-04-09T00:21:05.358349Z,sms
CUST-e59d0705-719d-49a8-bd74-25c135b5dad1,Patricia,Hicks,todd95@example.net,847-699-5772,Andreatown,FL,90675,bronze,53,2023-09-23,True,social,,True,S002,2026-04-08T02:55:08.092175Z,phone
CUST-fe5256e1-3fe8-4bb2-a1f6-989d6c4b2b7f,Roberto,Gibson,tylerwatson@example.org,4765392989,Garrettburgh,MO,51622,silver,7125,2024-02-20,True,referral,,True,A001,2026-04-22T15:51:59.740417Z,phone
CUST-95e525c9-a74c-4bfb-923c-6b05276d7412,Donald,Villegas,pjones@example.net,001-593-263-1793x6197,Lake Jordanhaven,HI,43128,silver,10430,2022-10-15,True,organic,REF-9060,False,A001,2026-03-12T14:13:59.169201Z,sms
CUST-ff3a3774-d67a-4bad-bbc7-dc986e3acba5,Christy,Simmons,dclark@example.net,(276)932-1798,Jasonshire,NJ,74602,bronze,600,2022-05-21,True,social,REF-7667,False,A001,2026-02-26T00:20:05.056945Z,email
CUST-295b41b3-30c8-4c21-9eb3-f73b02c386ea,Emily,Martin,russelljorge@example.com,(622)938-8968x64256,Charlesside,PR,09591,gold,6266,2025-10-08,False,referral,,False,A001,2026-03-30T20:58:00.451092Z,phone
CUST-bd0abc2d-f580-4921-9f4e-6d85eddc2c95,John,Young,qrivers@example.net,612.310.5797,Thompsonland,KY,91196,silver,8876,2024-03-03,True,email_campaign,REF-4094,False,A001,2026-03-06T01:04:23.617357Z,sms
CUST-c6ef19e0-d630-44bc-b85f-935bf25a6a91,Deborah,Stevenson,leejeanette@example.net,(388)252-6223x3595,South Spencertown,AZ,58805,silver,4036,2021-04-29,True,referral,REF-8305,False,D003,2026-02-20T10:02:55.833829Z,sms
CUST-cf9a362a-b6ee-4789-a3f5-f7e5f8bbadce,Rebecca,Hunt,duncanbrandon@example.org,938-478-6862x390,Bobbymouth,OR,80209,platinum,10778,2022-03-27,True,social,REF-1521,True,A001,2026-04-20T20:33:34.442652Z,email
CUST-52a44dff-fc7c-4068-9b9b-8a77e33aadb8,Amanda,Keller,smithstephen@example.org,910.650.8703x0262,Port Lisa,HI,47642,bronze,2808,2023-12-14,True,email_campaign,,True,A001,2026-02-06T21:17:16.466493Z,sms
CUST-32c652c0-8964-4ef5-beaa-c1e08e8a54db,Jamie,Rodriguez,nclark@example.org,614.789.8729x3199,Clarktown,RI,23458,gold,5823,2021-11-13,True,email_campaign,,False,A001,2026-02-21T23:11:55.357385Z,phone
CUST-1d7ac66a-45d0-4c53-83b4-d11538a6905f,Nicole,Patterson,sotonicole@example.com,283.602.9054x0582,Pricemouth,KS,22635,bronze,11532,2022-07-05,True,paid_search,,True,S002,2026-03-28T15:04:00.226253Z,phone
CUST-4546a02d-9824-482d-880b-dc3c12cdfca8,Darlene,Roberts,perryjeffrey@example.net,429.979.8634x7337,Cookmouth,RI,44351,silver,3501,2024-03-24,True,referral,,True,A001,2026-04-22T03:52:39.760135Z,phone
CUST-367fb604-306a-491d-bccf-3d5bf42d1f51,Michelle,Hill,blyons@example.net,927.639.8144,Brianmouth,OH,82978,silver,5364,2025-08-22,True,paid_search,,False,A001,2026-02-16T15:21:30.275759Z,email
CUST-9d542492-a10b-4320-b124-af6b665570aa,Jill,Cuevas,dcameron@example.com,001-248-943-7762,Teresaberg,DC,10848,silver,2364,2023-01-18,True,referral,,True,D003,2026-02-01T19:43:41.877682Z,email
CUST-6ba665f9-a073-405c-b3d0-9bbee3ca6fa9,Mackenzie,Campos,hollysmith@example.net,001-271-616-0096x5089,Zacharymouth,IL,63917,silver,5183,2024-10-06,True,social,,True,A001,2026-03-08T08:17:46.646011Z,phone
CUST-40838812-1237-42be-82b0-c6efb247a51b,Sarah,Beck,ijames@example.net,001-775-210-7664,Scottstad,MI,81404,bronze,7657,2023-10-14,True,referral,,True,S002,2026-03-23T01:16:18.902283Z,sms
CUST-dd3c486b-d103-4d75-a938-73204d6dc0fe,Shannon,Taylor,ricetravis@example.com,(486)914-0930x74053,Alyssaburgh,OK,59533,bronze,5429,2024-06-08,False,referral,,True,A001,2026-02-21T03:34:06.669294Z,email
CUST-12f79280-1940-4729-b570-4140f9dbcf11,Lauren,Williams,ibrown@example.org,+1-322-978-9869,Petersmouth,AR,46890,gold,11997,2024-11-21,True,paid_search,,True,S002,2026-03-17T11:03:18.995746Z,phone
CUST-4289dfe3-b8db-4a80-a3e8-947e0df636cb,Kimberly,Sharp,llee@example.org,235-287-8274x42040,East Shannonmouth,AR,03365,bronze,1639,2025-03-02,True,organic,,True,D003,2026-02-07T07:29:08.011075Z,phone
CUST-68236cc9-7a7f-4fff-af45-eaedfb9804ea,Steve,Taylor,levi09@example.net,349-839-2383x09416,Westchester,AK,54144,silver,6716,2023-01-31,True,referral,,False,S002,2026-01-29T09:47:52.084904Z,phone
CUST-f371023a-063b-4585-a447-8e9a423f52d7,Amy,Le,murphymark@example.com,981.514.8855x901,Wendyport,ID,73006,bronze,2168,2022-04-19,True,organic,,False,A001,2026-03-02T09:23:52.594037Z,email
CUST-2c67e5cb-0b13-49be-b065-f42c3b4decca,Michael,Alexander,lparker@example.org,+1-770-883-0467x445,West Shannonville,VI,75518,bronze,757,2023-10-16,True,referral,,True,A001,2026-01-30T03:49:36.287879Z,email
CUST-6d7039c8-9782-476d-aa8e-fd5a426100ae,Barbara,Joseph,sryan@example.net,001-549-855-1484x9246,South Wesley,OR,72674,bronze,8315,2022-07-22,True,paid_search,,False,S002,2026-04-12T16:20:51.193670Z,phone
CUST-c7ec9298-13a7-4271-98e3-88c351c2a6ed,Vanessa,Dunn,alexandria43@example.org,+1-657-660-2563x4757,Henryview,MS,11700,silver,7875,2023-01-27,True,social,,True,A001,2026-04-20T14:24:07.404049Z,email
CUST-fcc0a3e1-54c6-442f-8f2f-068ee8c438c0,Karen,Johnson,tiffany08@example.org,+1-694-374-2576,New Michaelbury,SD,99424,silver,7255,2022-11-11,True,email_campaign,,True,A001,2026-03-19T06:56:52.244210Z,phone
CUST-a9622c6d-2996-4827-ae2a-0eff8c822958,Barbara,Harrell,gellis@example.com,001-843-330-3302x907,East Kelly,CT,29704,bronze,8329,2021-11-16,True,referral,REF-2931,True,S002,2026-03-25T08:25:46.470617Z,sms
CUST-f2bf37d2-878d-4a7d-aa8c-4c5791a3e4b5,Lance,Levine,smithbrittany@example.net,(414)332-0124,Port Ryan,WA,09962,silver,3269,2021-08-16,True,social,,True,A001,2026-02-20T06:27:36.724636Z,email
CUST-13b59dfe-0911-4965-9dd6-7b6c7d89efb4,Tracey,Snow,joshuafrench@example.com,622-682-3962x168,Billyville,MP,06207,bronze,11638,2025-03-19,True,paid_search,,True,A001,2026-04-23T04:35:27.394272Z,email
CUST-ff39e15b-5e72-4e98-ab2d-a34c8f348128,Sarah,Brown,belljessica@example.com,(411)283-1478,Lake David,WY,15127,bronze,4163,2021-09-08,True,organic,,True,S002,2026-03-02T18:42:01.238212Z,phone
CUST-0266796c-f6d1-4bde-a506-a98366c1aa25,Dustin,Peterson,charles68@example.org,+1-316-600-9933x39538,Rebeccamouth,KS,47893,platinum,4344,2024-04-02,True,social,,True,A001,2026-03-21T16:59:27.910729Z,sms
CUST-94fd78eb-501d-4fd8-a551-ca84370a825d,Daniel,Mclean,glennterri@example.com,349-930-1665x28848,Matthewhaven,DE,48956,bronze,2295,2022-05-03,True,social,,False,A001,2026-04-06T19:56:10.545396Z,phone
CUST-73d795b3-e0e0-4eba-a344-6fe1a3eda3b8,Lori,Taylor,stephanie10@example.net,(432)246-7373x9871,South Hannah,WY,48612,silver,10157,2021-08-19,True,referral,,False,S002,2026-04-21T18:35:37.935462Z,sms
CUST-95799d13-c4a5-49c7-9e5b-df56fe48c8e7,Michael,Black,lynn76@example.com,363.824.2477x404,Lake Steve,CA,46781,platinum,11561,2025-11-19,True,referral,,True,D003,2026-04-17T15:12:09.884505Z,email
CUST-2b927391-35f9-4f5c-81b8-fc84dc6fcb76,Gail,Goodwin,cray@example.com,5799369892,North Patriciahaven,AL,52821,gold,8015,2023-10-17,True,email_campaign,,True,A001,2026-03-27T22:56:31.129882Z,email
CUST-d731a81b-db9f-429b-ab3e-50d17d4f1cf2,Scott,Stewart,josemyers@example.org,001-846-308-8035x0668,Chelseaview,KY,02717,bronze,2613,2021-12-08,True,referral,,False,A001,2026-02-25T23:58:57.267586Z,sms
CUST-992b1a5d-1029-488e-9ac5-23a2ddbb503f,Amber,West,robert81@example.net,894-964-1636,East Julieborough,AR,48383,platinum,8508,2025-01-13,True,social,REF-8740,True,A001,2026-04-14T12:12:04.565854Z,email
CUST-4f77a81f-55c0-4391-8dae-e4c20d583acf,Robert,Garrett,jasonprice@example.com,+1-456-727-4692x4660,Vasquezberg,SC,96635,silver,6594,2022-08-19,True,paid_search,,True,D003,2026-03-23T23:00:18.905933Z,email
CUST-508dc412-e20e-4637-8c1e-8def3c1a8011,Sabrina,Smith,louischan@example.org,001-952-805-0713x851,Port Miranda,GU,27005,bronze,4873,2024-09-01,True,social,,True,A001,2026-04-21T15:28:28.283332Z,sms
CUST-f07adccd-3b99-484a-93a7-f832db0e340c,Jacob,Wells,johnsonandrew@example.org,(629)990-1605x6134,Port Theresaburgh,AR,74844,bronze,1961,2024-02-18,False,organic,,True,A001,2026-04-21T00:18:09.726826Z,email
CUST-599c7db4-ac4c-4543-b872-d1728722a7b9,Jeremy,Rowland,bhenry@example.net,6026847023,New Michelleton,AR,21772,gold,3794,2025-10-23,True,social,,True,S002,2026-04-27T03:12:50.836355Z,phone
CUST-5c7667ce-dd5c-40a7-94ed-1d715a822777,Mason,Myers,medinathomas@example.org,001-237-864-1569,Charlesshire,MA,92010,silver,11874,2024-11-29,True,organic,,True,A001,2026-03-07T13:11:23.087530Z,sms
CUST-2f4f5228-7fc3-4319-903e-1bfcfdf771c8,Edward,Beasley,natasha58@example.net,(682)522-0433,Alexandrafurt,OR,77477,silver,4991,2021-09-18,True,organic,,False,D003,2026-04-17T21:04:59.785379Z,phone
CUST-2bbbff16-07d1-40ea-b69f-64065e094de8,John,Butler,brownkim@example.org,001-430-412-1594x6624,Davismouth,WA,19497,bronze,2346,2024-01-04,True,social,,True,A001,2026-02-22T10:37:36.409702Z,sms
CUST-3a840ea4-8384-4490-9233-b2dfbce0ca02,Nathan,Chen,nross@example.com,3649283054,Perkinsfurt,MP,38773,silver,6240,2023-03-04,True,email_campaign,REF-9003,True,D003,2026-04-01T21:21:00.841094Z,phone
CUST-81aba153-ab2a-4f0c-87ec-693eaa4aeb67,Dean,Davis,whitneymcdowell@example.org,6176805887,West Kathrynport,OR,68047,gold,2771,2024-10-25,True,email_campaign,,True,A001,2026-04-16T04:19:24.581693Z,phone
CUST-9a37929f-6120-405b-8bca-a7fcb886d8bb,Belinda,Morgan,aalvarado@example.org,(828)421-9198,Carpenterchester,MD,07846,silver,10492,2023-08-26,True,social,,True,S002,2026-03-27T04:57:53.207436Z,sms
CUST-8aea90b3-d9c2-4d50-a656-c7dff445e1c4,Joseph,Pearson,blopez@example.net,5584538646,Coffeymouth,AS,97516,bronze,1503,2021-07-18,True,organic,,True,S002,2026-02-22T23:17:42.184283Z,email
CUST-38eceacc-deb3-461b-9a21-0d38437a12a9,Jerry,Garcia,garynoble@example.com,(901)888-7846x1149,West David,ME,18821,bronze,10567,2025-12-25,True,referral,,True,S002,2026-04-12T01:01:55.524067Z,email
CUST-87635f0f-bab6-4b46-a5b9-e2ce7cbafdf7,Lisa,Oconnell,aaron32@example.net,407.504.7953,West Crystal,SD,79671,gold,8323,2023-08-15,False,social,REF-5918,False,S002,2026-03-24T15:15:15.081457Z,email
CUST-f05c5e34-70f2-4ec1-a6eb-59be7ff4560f,Amanda,Delacruz,whitakerchristopher@example.net,821.951.4571x907,Stevenborough,AL,08033,silver,6629,2025-05-30,False,email_campaign,,True,D003,2026-01-31T15:48:13.743953Z,phone
