order_id,customer_id,email_snapshot,order_date,status,payment_method,declared_total,currency,source_system,ingested_at,billing_address,shipping_address,promo_code,session_id,ip_address,raw_status_code,user_agent
ORD-9bed5ed3-fb9c-4615-b1ba-f8b5bda71840,CUST-5756fd2e-8990-4aeb-9acc-99be30fabd46,nataliewilliams@example.org,2024-06-11,delivered,debit_card,1258.98,USD,mobile_ios,2026-04-28T11:21:28.685100Z,"37372 Taylor Court Suite 242, Kristenstad, HI 09013","37544 Annette Summit, Shawnchester, WY 27657",PROMO-8673,5f8d1b38-bf90-44a7-a2b9-3e9a191db2fc,186.33.249.120,ORD_004,Opera/8.38.(X11; Linux x86_64; mg-MG) Presto/2.9.160 Version/12.00
ORD-c2de060b-8f8a-405c-b64e-0a1e4a4c2cb6,CUST-80a5ce6a-e147-45f0-8b64-43a1d85f17ca,awilson@example.com,2024-10-22,delivered,credit_card,1553.52,USD,pos,2026-04-28T11:21:28.685275Z,"04914 Shannon Orchard Apt. 540, New Michaelfort, AR 26738","2702 Randy Roads Apt. 333, Pollardfurt, UT 65344",,cdcfee2d-2497-4b2d-940c-37516d01c59b,11.9.51.22,ORD_005,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/49.0.814.0 Safari/534.2"
ORD-75fe5493-45bf-49c8-9e24-b57f6ff4874e,CUST-ac510a34-534d-4655-86eb-0c2a5957b48b,hartdarlene@example.org,2024-10-12,shipped,debit_card,121.68,USD,mobile_android,2026-04-28T11:21:28.685458Z,"9592 John Cove, Wardton, AZ 76662","59730 Kevin Mountain Suite 347, West Traceyburgh, PA 80970",,da1726b7-cd75-4ef6-abd1-70c2675581a3,204.176.131.227,ORD_005,Opera/9.33.(X11; Linux i686; br-FR) Presto/2.9.182 Version/11.00
ORD-8d4795b2-2816-4fcf-8ce9-580123a05150,CUST-98dbd23f-b792-4709-9f19-f88aff0059bd,gilbertbarbara@example.com,2025-04-18,delivered,debit_card,314.85,USD,mobile_android,2026-04-28T11:21:28.685632Z,"817 Williams Viaduct, Tinaville, SC 15303","819 Pittman Stravenue, Rodneyburgh, NC 92127",,c2c59bbe-f436-4502-903f-c12f0cbdd51c,210.130.239.91,ORD_004,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9454-05-01 09:39:49.071442 Firefox/3.8
ORD-78204118-2a5f-4138-846f-87c00bff91e4,CUST-0bb6aa78-4798-4a7f-a0ad-83d4eaa98057,awright@example.net,2025-10-01,pending,credit_card,853.23,USD,web,2026-04-28T11:21:28.685928Z,"04365 Patricia Harbors Apt. 227, Changfort, KS 39660","265 Ian River Suite 209, New Pamelaland, MS 16831",,ca7fa6b0-fc84-4922-875f-8c69f825e822,98.169.2.119,ORD_003,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/51.0.896.0 Safari/531.2"
ORD-f968fee7-2314-4ed2-bfbe-94fb7b86d0d0,CUST-f70461d3-5725-49f4-b5c6-1754458a9d5d,fieldsandrea@example.net,2025-01-29,delivered,paypal,265.09,USD,pos,2026-04-28T11:21:28.686120Z,"779 Brian Ford Apt. 256, Sampsonport, NV 23492","10993 Porter Estate Suite 997, Chavezton, PW 36789",,d159ed9b-925b-479e-9a14-b8c0969b3df2,79.25.72.151,ORD_001,Mozilla/5.0 (Windows 95; ar-KW; rv:1.9.2.20) Gecko/7823-12-22 09:53:15.723694 Firefox/3.6.3
ORD-3b731a3f-8c03-4d72-9e8c-82dfb3577ad4,CUST-175ee88f-1785-4dfb-bf47-16c7b251f492,robert99@example.com,2024-06-15,delivered,credit_card,265.38,USD,mobile_ios,2026-04-28T11:21:28.686409Z,"25920 Morris Oval, Kristaside, SD 90974","497 Pamela Point, West Sylvia, AS 08926",,e01e9943-4359-4776-b483-e308d9626f66,47.112.103.64,ORD_003,Mozilla/5.0 (Android 2.0; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0
ORD-53db50e7-581e-47bd-bd20-f28d6d4e7b95,CUST-ec30e6c9-484a-4f5c-a32f-ac4acf44551a,rachel52@example.org,2025-05-13,shipped,paypal,166.58,USD,mobile_android,2026-04-28T11:21:28.686710Z,"33071 Nicole Cliff Suite 117, Lozanobury, NJ 96110","981 Watson Ranch, South Russell, WV 39809",,507a670c-bced-4c6d-90ea-0e92fc9f8e47,37.63.144.174,ORD_005,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; om-ET) AppleWebKit/535.44.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.44.6"
ORD-7c695295-e50c-4100-9c08-ba5fbedc04ed,CUST-a6580f80-314b-425b-9f9f-9068f2441421,jayhouston@example.org,2026-02-22,delivered,paypal,134.96,USD,mobile_ios,2026-04-28T11:21:28.686996Z,"786 Hernandez Mews, Port Angelahaven, ID 92681","4358 Ingram Squares, Rodneymouth, MN 74934",,d34385a2-49e0-4ed8-b094-6aa446b6b9cc,171.63.168.156,ORD_003,Opera/9.32.(Windows 95; ff-SN) Presto/2.9.160 Version/12.00
ORD-b32aa53a-6e08-49c2-a381-08b15641e25e,CUST-1cb27c47-3ce4-4d3b-9418-b3159faaa96b,michellevazquez@example.com,2025-10-17,delivered,debit_card,-39.08,USD,mobile_android,2026-04-28T11:21:28.687282Z,"6104 Gibson Crest Apt. 239, East Leslieshire, VT 81534","584 Lopez Heights, Brooksmouth, NC 26468",,22b9c218-4755-4555-a056-e9790844f52e,155.153.202.53,ORD_001,Mozilla/5.0 (Android 3.2.2; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0
ORD-a97321cc-86a7-401d-8bfc-e52835ca1d20,CUST-c62727de-27cc-44c4-a2e3-9d1865a18bb9,tleblanc@example.com,2026-03-14,shipped,gift_card,850.08,USD,web,2026-04-28T11:21:28.687592Z,"41328 Gutierrez Villages, East Belindachester, MS 49917","687 Garcia Prairie Suite 212, East Alexandra, FM 57972",,143f795c-e243-4ed2-b21c-8c3ff273f485,141.24.243.27,ORD_002,"Mozilla/5.0 (Windows 98) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/536.1"
ORD-051e6029-17f8-488a-9b62-4db17e6dd8b7,CUST-636eb7cb-a362-4f5e-ad77-06bc5c4e2a40,james02@example.net,2025-10-25,delivered,debit_card,469.54,USD,web,2026-04-28T11:21:28.687881Z,"9177 Cooper Ranch Suite 015, Amyview, MN 81799","257 Perkins Way, Markstad, VI 12878",,a74a8508-c539-44cb-bbb5-a0ecaa93ea7c,28.22.125.136,ORD_005,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.4.7 (KHTML, like Gecko) Version/5.0.4 Safari/535.4.7"
ORD-cb2b5f8f-3c2e-45ef-90de-761f4a01dcd4,CUST-29e936ae-ee49-4b1e-8875-76d39cb5a1da,briley@example.com,2026-01-21,shipped,paypal,1752.9,USD,pos,2026-04-28T11:21:28.688055Z,"62349 Lopez Meadows, East Susan, NH 44605","2022 Hood Flats Apt. 555, East Conniechester, UT 38347",,496aa55a-f5e8-46d5-b377-8d296cebe16d,108.154.207.10,ORD_002,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5692-12-22 03:12:59.048111 Firefox/3.6.17
ORD-69201d7f-9d0a-474c-84b1-ac0c49f4a4f4,CUST-e0e42a9f-bee6-489f-98d1-c737cdb78865,sherrywong@example.com,2024-09-14,shipped,debit_card,149.59,USD,mobile_ios,2026-04-28T11:21:28.688270Z,"596 Frank Pines Apt. 631, East Christopherland, OH 51343","917 Maria Viaduct, West Jenniferfurt, MI 60401",,7b52847a-a79e-42e4-bced-5a5ceaf1a414,174.155.174.76,ORD_004,Opera/9.42.(Windows NT 5.2; or-IN) Presto/2.9.190 Version/10.00
ORD-873f3a86-295c-4f4e-b3a2-c887be1f6cdb,CUST-GHOST-009,rodrigueztaylor@example.com,2025-10-16,delivered,credit_card,1319.81,USD,mobile_ios,2026-04-28T11:21:28.688529Z,"632 Mckee Lights, Lake Austinberg, MO 62418","4021 Angela Tunnel Apt. 063, South Jenna, AZ 47270",,8e02eb01-a6f1-469d-a6a8-5f2aabc818c7,185.202.37.241,ORD_003,Opera/8.48.(Windows 98; cmn-TW) Presto/2.9.167 Version/12.00
ORD-70084505-b16a-4086-bba0-948f4b4d298b,CUST-fb98b86f-93ee-4e4d-bcee-6bef1de81677,francisjoseph@example.com,2026-01-03,shipped,credit_card,92.55,USD,web,2026-04-28T11:21:28.688785Z,"8590 Christina Harbors, West Lauren, IN 82159","99662 Christopher Light, Garciaberg, MI 96644",,f51669b8-45d9-416d-bbc3-0c861a4df8d3,156.224.227.226,ORD_004,Mozilla/5.0 (Windows NT 5.01; bg-BG; rv:1.9.2.20) Gecko/5171-10-15 14:16:58.065628 Firefox/3.8
ORD-ebaf7411-632a-4e56-a736-2e165c80b53c,CUST-99a591b7-78d4-42f0-84be-16e99e3c8c88,mperkins@example.net,2025-05-15,shipped,debit_card,522.49,USD,mobile_android,2026-04-28T11:21:28.689056Z,"8462 Meredith Turnpike, Lake Sarah, KY 43505","192 Erin Ramp Suite 419, Jamesshire, KS 02369",,1df11b5f-33b4-4546-bb90-9e9c7e4d8372,22.90.64.63,ORD_003,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.801.0 Safari/532.0"
ORD-028cfc52-64f5-459e-bc70-6cf8a482e8e5,CUST-b1674889-d4b8-4707-b617-c62020d2e415,gwilson@example.com,2025-07-29,confirmed,credit_card,1827.9,USD,pos,2026-04-28T11:21:28.689314Z,"USS Hill, FPO AE 36010","2408 Sarah Throughway Suite 810, Port Daniel, WA 32601",,83a6b5be-0ce8-40a3-8bef-5d85ea89df4d,4.68.6.64,ORD_005,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.1)
ORD-16d3e455-0d4e-4a4c-8e1e-b72b40ad3494,CUST-47fdc19f-b69d-4715-a6b4-631c77f83ecc,kennethbernard@example.net,2024-09-06,cancelled,credit_card,3834.19,USD,web,2026-04-28T11:21:28.689573Z,"96056 Michael Green, Nguyenport, WI 29613","088 Tamara Parks Suite 762, North Daisy, CT 39366",,5246ab60-2955-4461-acde-813a03a0a1e9,132.83.109.2,ORD_003,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; li-NL) AppleWebKit/532.30.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.30.5"
ORD-b98af461-c2e5-471d-a38a-5638170581e6,CUST-7c11ca78-2b91-4096-b2b8-11a984476368,rodrigueztaylor@example.com,2025-11-20,pending,gift_card,1421.96,USD,pos,2026-04-28T11:21:28.689841Z,"7598 Anna Expressway Suite 353, New Michele, NJ 29765","60262 Burnett Shoal Suite 105, Valenzuelashire, CT 67963",,b6d6f7eb-a428-436e-b121-25a0ff1ec082,166.229.80.53,ORD_002,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; rw-RW) AppleWebKit/534.26.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.26.5"
ORD-02a9f015-70a5-41ca-988a-b78b6eb63aee,CUST-81c11a48-2b59-4370-bf18-8c0c483f6f23,thompsontimothy@example.org,2025-09-08,delivered,credit_card,642.21,USD,pos,2026-04-28T11:21:28.690109Z,"464 Wagner Cliffs Apt. 823, North Matthew, WA 88015","0450 Michele Ford, Lake Tiffanyport, MA 85189",,160cf167-31db-4d4b-9fbe-4ef3a918669a,57.208.209.24,ORD_005,Mozilla/5.0 (Android 4.2; Mobile; rv:47.0) Gecko/47.0 Firefox/47.0
ORD-727bd88e-00d6-43b0-85c3-791dbf8f604f,CUST-a0bb8fe7-7ddc-44b5-a636-97bf41842894,kknox@example.com,2025-02-18,confirmed,debit_card,177.84,USD,mobile_android,2026-04-28T11:21:28.690417Z,"80586 Molly Heights Suite 649, Carloshaven, SD 01659","84539 Rodriguez Isle, Rebeccaport, GU 33571",,c8ef371f-458e-4601-accc-9c77dd89e076,198.239.40.201,ORD_002,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.0)
ORD-53850252-1aeb-4799-babd-09bad0408e3b,CUST-621e5a52-42de-411e-a4a4-d6209be80160,fordkristin@example.org,2024-07-21,delivered,debit_card,1607.06,USD,mobile_android,2026-04-28T11:21:28.690683Z,"6456 Golden Harbor, West Kevin, NE 32338","219 Peters Mission, Mcdonaldfort, AK 66816",,c22940ed-673f-4ba7-8a0c-6cf7d3714ae6,221.25.233.2,ORD_002,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2 rv:6.0; nl-BE) AppleWebKit/532.26.7 (KHTML, like Gecko) Version/5.1 Safari/532.26.7"
ORD-acf34752-6998-4268-a7d1-cc3a969d8c2f,CUST-a4266079-9292-437d-9090-b2bbc96e474a,harry34@example.com,2024-10-27,delivered,bank_transfer,238.84,USD,mobile_ios,2026-04-28T11:21:28.690948Z,"983 Kimberly Heights, Smallview, IN 19549","45480 Walker Heights Apt. 311, Port Chadport, OR 05281",,cf5a7243-ebe9-4ae3-82d5-cf0cdc384ba4,146.141.5.54,ORD_003,"Mozilla/5.0 (Windows 98) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/23.0.899.0 Safari/533.2"
ORD-7d406faf-396a-490a-b7d4-0308573663fb,CUST-d736e6a8-7235-43fc-930d-707a7ef2bc52,derrickgentry@example.com,2024-12-10,delivered,gift_card,296.26,USD,mobile_android,2026-04-28T11:21:28.691241Z,"59263 Fowler Hill, East Claytonmouth, TX 95811","8872 Sanchez Mountains, Theresaborough, AK 10681",,a343506a-ff66-4275-8982-8bf10be08c1d,41.181.122.250,ORD_003,Opera/8.39.(X11; Linux i686; th-TH) Presto/2.9.171 Version/10.00
ORD-8a76e012-a957-4a9d-8c07-280ee666d480,CUST-5c57d64c-293c-4ab9-8b2c-63f5ea6ff109,deborah59@example.com,2025-08-13,delivered,paypal,78.62,USD,web,2026-04-28T11:21:28.691515Z,"13718 Ronald Knoll Apt. 678, Floresland, MD 43919","453 Jennings Port Apt. 370, Jamesstad, NY 89586",,2993d487-3682-44d2-a358-5910bd7fa537,4.109.92.1,ORD_005,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.1)
ORD-a6fe4ad5-e0d4-4f59-824d-e9aabc33872f,CUST-ce80e00b-7583-4dca-aa7a-847abd74b484,jessicacowan@example.com,2025-11-21,delivered,debit_card,1837.31,USD,pos,2026-04-28T11:21:28.691811Z,"67765 Myers Ridges, New Kelly, DC 87537","97666 Leonard Roads Apt. 770, Harrischester, KY 74167",,63fd331b-b7ab-4dc4-ac29-ca74b9ef163f,151.56.155.115,ORD_003,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mni-IN) AppleWebKit/533.28.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.28.7"
ORD-a965ee3d-7b3f-4a6f-ab65-79740b74eac0,CUST-435cdaf2-b459-4e2f-b9d6-9dddbce9c4d9,nicolelambert@example.org,2025-09-23,delivered,credit_card,1870.91,USD,mobile_android,2026-04-28T11:21:28.692081Z,"USNS Weiss, FPO AA 61245","13397 Perez Tunnel, Troychester, NY 30227",,949f45eb-b2dd-46d7-bfab-c78ff9145331,89.2.224.202,ORD_005,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/51.0.865.0 Safari/531.1"
ORD-9cc99b99-75af-459c-a36e-941514e7a695,CUST-80a5ce6a-e147-45f0-8b64-43a1d85f17ca,felicia50@example.net,2024-12-13,shipped,debit_card,86.69,USD,mobile_ios,2026-04-28T11:21:28.692350Z,"78417 Klein Stream, Port Luis, AL 86471","66244 Catherine Grove Suite 810, North Christophermouth, WY 81006",PROMO-1316,27a50630-5f05-4f48-a3d1-e11fd2c79802,68.57.161.215,ORD_002,Opera/9.22.(Windows NT 6.1; hr-HR) Presto/2.9.166 Version/11.00
ORD-aa354678-8497-45d7-977c-838beb4a42e1,CUST-775cab99-251e-4564-9a02-f34b9cfb859f,tomwilliams@example.com,2024-09-24,delivered,debit_card,173.85,USD,mobile_android,2026-04-28T11:21:28.692606Z,"9582 Jennifer Meadows, West Shannonland, GA 79062","19333 Stephanie Light Suite 077, Kimberlyville, DE 89348",PROMO-9425,126aee16-790a-442d-b7af-459b86e1df53,165.251.66.43,ORD_003,Opera/9.96.(Windows NT 4.0; eu-FR) Presto/2.9.178 Version/11.00
ORD-07ce67f4-a881-4250-a5a3-f240983dd420,CUST-ec30e6c9-484a-4f5c-a32f-ac4acf44551a,rachel52@example.org,2025-02-23,delivered,bank_transfer,1631.4,USD,pos,2026-04-28T11:21:28.692865Z,"259 Merritt Orchard, Lake Danielborough, AZ 48631","32829 Melissa Run, Dunnport, TN 19742",,3a24f74d-f336-486c-87c3-0bebddec40d3,187.167.115.149,ORD_001,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0)
ORD-ec8fdd1e-8de7-4dfd-900d-f97fa5622825,CUST-885de1e1-fd81-4727-80ff-907f2299aed9,kristyedwards@example.org,2024-10-08,delivered,bank_transfer,25.62,USD,mobile_android,2026-04-28T11:21:28.693120Z,"66940 Brooks Track Apt. 124, Shawnbury, MN 12372","9099 Anne Run, North Stephenstad, NV 80734",,559f222f-6a79-4023-98cd-4634b255b790,169.31.182.67,ORD_003,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5944-06-21 07:02:58.490555 Firefox/3.6.6
ORD-95751fa7-9083-4bb1-99d0-014d2a59fe79,CUST-e62208ac-8377-4ee1-97cf-fe56bc01a848,heidi22@example.net,2024-07-12,confirmed,gift_card,1270.3,USD,mobile_ios,2026-04-28T11:21:28.693414Z,"71517 Tyler Drives Apt. 579, Powellfurt, TX 50538","46332 Leonard Ranch, Atkinsonside, AZ 94924",,8dd26a6f-8b99-4aa9-a312-ec45391bc764,147.119.35.216,ORD_001,Opera/8.51.(Windows NT 6.2; sc-IT) Presto/2.9.190 Version/12.00
ORD-b55c4598-8ec1-4a6a-86c8-e1da5896e294,CUST-91e42fe4-d96b-478d-8efd-7e74e7a9f5db,kevinmartinez@example.net,2025-08-29,shipped,credit_card,5112.92,USD,web,2026-04-28T11:21:28.693611Z,"575 Reyes Drive, Davidview, WV 12893","0199 Brenda Lake Suite 564, Anthonyhaven, ME 38971",,72533fd0-59ec-4371-80c3-83057c927d5b,167.243.194.224,ORD_003,Opera/9.76.(Windows NT 5.01; lg-UG) Presto/2.9.185 Version/11.00
ORD-f8e14476-c9f3-4f78-87b1-012951794c77,CUST-e8a6a62e-04b9-486f-a03c-af28d5902a5c,tristanwilliamson@example.net,2024-06-22,delivered,bank_transfer,395.6,USD,mobile_ios,2026-04-28T11:21:28.693889Z,"972 Jeremiah Spurs, Hallshire, WV 79082","97960 Gonzalez Locks Suite 205, New Kimberly, VT 04478",,be76ea98-7d85-4c1e-b7be-8334bdf78cd3,91.245.91.205,ORD_003,Mozilla/5.0 (Windows NT 5.0; nn-NO; rv:1.9.1.20) Gecko/3327-04-08 21:00:33.213646 Firefox/3.8
ORD-e3b71be1-a3cb-4869-8cad-dc1eab147ae0,CUST-90f7dbf8-72e1-4792-babf-94e947980771,theodore19@example.net,2024-05-20,delivered,debit_card,428.68,USD,mobile_android,2026-04-28T11:21:28.694201Z,"117 William Garden Apt. 670, South Felicia, AR 27635","543 Hicks Via, Brownland, DC 69887",,e66f074e-ee8f-438e-bb41-ca3f6d9b1a0b,73.111.118.228,ORD_004,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.42.7 (KHTML, like Gecko) Version/5.0.4 Safari/532.42.7"
ORD-dbed842b-a4d7-404d-9ffa-2057995d1724,CUST-3227e66a-ce7e-4c4e-adad-8ade53b6919f,monique79@example.com,2025-05-14,shipped,credit_card,49.97,USD,mobile_android,2026-04-28T11:21:28.694470Z,"Unit 9467 Box 1667, DPO AE 06387","0225 Estes Road Apt. 089, Greenemouth, WA 21201",,65ace193-a1ab-4b93-b471-4a684e348aba,11.9.180.116,ORD_005,Opera/8.54.(X11; Linux i686; ug-CN) Presto/2.9.175 Version/10.00
ORD-0e51b34f-ee47-4654-bb47-e0de035ece5e,CUST-1a961cb9-24ed-403e-ab40-fcb99c1dc715,lutzmichelle@example.com,2024-07-27,confirmed,bank_transfer,394.31,USD,mobile_android,2026-04-28T11:21:28.694721Z,"00508 Eric Tunnel Apt. 105, Brentville, NJ 92891","685 Thomas Walks Apt. 635, West Nicole, MI 33097",,9de9b1c9-147d-4d47-890a-eece4e5af572,84.239.216.247,ORD_005,"Mozilla/5.0 (Linux; Android 13) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/48.0.863.0 Safari/535.2"
ORD-6999069d-8365-4a91-bf83-54d50f435f8e,CUST-2fb42f9e-04f3-4bea-8d14-f589e98d92b4,madison78@example.org,2025-11-03,shipped,credit_card,893.98,USD,mobile_android,2026-04-28T11:21:28.694988Z,"438 Lisa Glens, Lake Jessicastad, NM 46609","79771 English Grove Apt. 753, Danielleside, DC 30488",,469274ef-ff4c-470f-944c-66488cfef1e9,146.46.143.250,ORD_001,"Mozilla/5.0 (iPad; CPU iPad OS 2_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/55.0.806.0 Mobile/89C136 Safari/536.1"
ORD-56e7c638-1627-4b51-bd73-52e15b7aac73,CUST-2c050803-07ce-48b3-a0fe-18210629124c,amandajohnson@example.net,2024-11-24,delivered,paypal,951.27,USD,web,2026-04-28T11:21:28.695250Z,"932 Kayla Roads, Thomasport, AL 95531","8818 Reynolds Extensions, North Karen, SD 01502",,c67de286-305a-452b-b1d3-268c1722f48f,197.214.197.97,ORD_003,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/53.0.851.0 Safari/536.1"
ORD-1a17ff9f-d28c-41cd-a8bb-66478406895a,CUST-cbf02587-65af-4143-ae4a-534daa61060d,aosborn@example.org,2024-09-09,delivered,debit_card,230.6,USD,mobile_ios,2026-04-28T11:21:28.695424Z,"61690 Jason Flat Apt. 843, West Danafurt, ID 67551","6879 Mason Trail Apt. 397, East Sabrinaton, GA 50699",,a962a36f-7b7a-448c-bff3-707fdfbbe27e,49.77.223.43,ORD_005,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9; rv:1.9.2.20) Gecko/9498-07-26 01:54:06.503845 Firefox/15.0
ORD-b7a5d99b-1725-43dc-af52-a6590e50f403,CUST-017c6f9d-9cd2-45ea-8098-79515274711f,joysnow@example.net,2025-06-13,delivered,debit_card,72.12,USD,mobile_ios,2026-04-28T11:21:28.695722Z,"6761 Michael Trail, New Michelle, OH 75345","29319 Hutchinson Terrace, New Troy, VT 02058",,3315b1f7-9b70-4aae-a180-db02fb2f2098,93.90.190.130,ORD_002,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/32.0.831.0 Safari/536.0"
ORD-ce73befe-1542-400f-a731-4c82cefec7f2,CUST-4e0a5f7a-1a3c-41ca-8310-be4ecf0b3678,brianwatkins@example.com,2024-07-08,delivered,paypal,1964.53,USD,web,2026-04-28T11:21:28.695999Z,"59046 Maxwell Highway, North Douglas, FM 75326","1980 Leonard Flat, North Staceyland, OH 65891",,c1462236-8dd9-42a1-bbd8-2e0e91b7fda3,77.170.199.183,ORD_004,Opera/9.21.(Windows NT 11.0; sat-IN) Presto/2.9.166 Version/10.00
ORD-ff2a7aab-7a3c-4ad1-8f19-1f67da8d87b9,CUST-b27b4c43-bd1b-4d8e-9f94-0191d5a38898,justinzuniga@example.net,2024-07-02,delivered,gift_card,292.42,USD,pos,2026-04-28T11:21:28.696300Z,"65327 Andrea Path Suite 807, Port Amandamouth, AS 49010","14854 Brown Crossing Suite 191, Port Heather, CO 73829",PROMO-0227,681bb3ac-d514-4693-9067-91f575eb2318,189.98.232.195,ORD_002,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_8; rv:1.9.5.20) Gecko/5047-06-25 17:10:27.165726 Firefox/3.8
ORD-df1c9a57-3bf7-45dc-b1d0-c1af9e47b676,CUST-91e42fe4-d96b-478d-8efd-7e74e7a9f5db,reedmichele@example.org,2024-05-28,delivered,debit_card,1747.39,USD,web,2026-04-28T11:21:28.696617Z,"41384 Erica Pine, Lake Larryberg, MS 83494","9234 John Coves, Veronicaside, PR 29361",PROMO-4618,b37b8ea5-8998-4f00-962f-9398041b9edb,182.171.158.239,ORD_002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/13.0.825.0 Safari/536.0"
ORD-b5b79995-2f4d-4b2c-a008-7c666b3c0616,CUST-b08b673a-27e2-4063-8923-e68f2c911ab0,shannon43@example.org,2025-07-17,shipped,debit_card,2147.82,USD,web,2026-04-28T11:21:28.696873Z,"PSC 6795, Box 0055, APO AE 61646","USNS Serrano, FPO AP 46464",,7f792b55-6dc4-40d8-9625-60222fb8c013,87.157.17.235,ORD_004,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1)
ORD-83c9bbd3-8e1b-463f-9b48-cf742a50e3eb,CUST-b3e4e5a0-64fc-43b0-8c43-f3540bc5299e,jennifer32@example.com,2025-01-26,delivered,paypal,2609.94,USD,mobile_ios,2026-04-28T11:21:28.696987Z,"450 Barron Falls, Websterview, IA 86111","40203 Alyssa Ramp Suite 701, Wheelertown, WY 08315",,025dbab3-15a2-4158-8655-25476633fa4c,30.49.116.109,ORD_002,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; doi-IN) AppleWebKit/534.31.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.31.7"
ORD-010012a4-b91e-4cd7-b8fb-70b5c9be232c,CUST-a7856fa1-eda6-4f7a-a43b-c43b9f802e9a,david03@example.com,2025-10-31,confirmed,paypal,159.02,USD,mobile_android,2026-04-28T11:21:28.697266Z,"3467 Torres Ways, Lake Fred, UT 72553","908 Kristina Rapid, North Jasonland, CA 17971",,745fb3a4-8783-4649-bf85-f9f46ded9cfd,181.26.116.188,ORD_002,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/41.0.855.0 Safari/532.0"
ORD-7a6e8cdf-0bb1-4daf-ad4e-8349c0bd1de4,CUST-94c166a5-4c73-4654-86cb-11b110567ad7,gonzalesbrad@example.org,2025-10-24,delivered,credit_card,956.99,USD,pos,2026-04-28T11:21:28.697552Z,"438 Porter Mall Apt. 796, Rasmussenhaven, MH 85761","21982 Young Circle Suite 236, Clarkfort, TN 46640",,31576c9b-9c66-42c2-85c4-298a11c85d70,164.223.88.98,ORD_004,Mozilla/5.0 (Windows NT 6.1; hy-AM; rv:1.9.0.20) Gecko/2447-08-14 09:12:32.323469 Firefox/15.0
ORD-cc8d82ba-29f4-422a-ba8f-0e64eb34a775,CUST-a64e0578-b7ff-4810-88f4-d903b4d5d26d,jowen@example.org,2025-07-30,shipped,credit_card,22.95,USD,mobile_ios,2026-04-28T11:21:28.697861Z,"2413 Elizabeth Station Apt. 692, Gregorytown, OK 77004","480 Jessica Parkways, Lake Shelbystad, AS 66450",,4057cd10-18fc-471b-b741-405466fdbed8,60.190.216.20,ORD_002,Opera/9.12.(Windows 98; Win 9x 4.90; tcy-IN) Presto/2.9.160 Version/10.00
