order_id,customer_id,email_snapshot,order_date,status,payment_method,declared_total,currency,source_system,ingested_at,billing_address,shipping_address,promo_code,session_id,ip_address,raw_status_code,user_agent,delivery_window,gift_message
ORD-65382c9b-7544-4a94-abab-e87359869670,CUST-GHOST-008,lynn76@example.com,2025-07-25,delivered,paypal,573.82,USD,pos,2026-04-28T11:21:34.786267Z,"778 James Stream, Jenniferburgh, NH 62363","759 Kim Center, Newtonfort, CO 95386",,b17aba39-ed1e-44e8-b2f1-841fd6cb14f6,113.207.153.196,ORD_003,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7 rv:3.0; ss-ZA) AppleWebKit/534.15.1 (KHTML, like Gecko) Version/4.0.1 Safari/534.15.1",5-7 days,False
ORD-e9cfe65b-7100-4037-a84d-6ad6f90a0798,CUST-cbb85e78-6318-41b9-896e-3c474d30acab,christine09@example.com,2025-07-10,pending,debit_card,708.99,USD,mobile_ios,2026-04-28T11:21:34.786523Z,"0921 Long Locks Apt. 222, Hernandezborough, MA 20148","35060 Lawrence Dam Suite 407, Port Justin, UT 75450",,9f56b156-44b1-45c0-aff6-81e8887a0d25,110.185.38.59,ORD_005,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),3-5 days,False
ORD-e73d16ef-14a3-484c-9e04-2100fc11b12a,CUST-adef859d-fa9e-4e16-b310-2c04d1c2b3e0,wmoore@example.com,2025-07-05,delivered,gift_card,2153.75,USD,mobile_ios,2026-04-28T11:21:34.786813Z,"651 Joseph Burgs Suite 152, New Destinyview, AZ 28508","USNS Scott, FPO AP 87855",,3a9f0f1c-7ea5-486f-9271-c03f8ac63b5d,5.113.166.169,ORD_001,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),3-5 days,False
ORD-23d9fa5a-c646-45da-a9f3-82468b505f8b,CUST-32c652c0-8964-4ef5-beaa-c1e08e8a54db,nclark@example.org,2026-04-18,delivered,bank_transfer,1889.88,USD,mobile_ios,2026-04-28T11:21:34.787049Z,"65311 John Vista Suite 876, Cordovaton, GU 78451","2358 Andrea Port Apt. 042, Garymouth, IL 88527",,869a4efa-6384-490e-88f3-d7bdce484d6c,44.8.26.127,ORD_004,Opera/8.98.(Windows NT 5.1; xh-ZA) Presto/2.9.172 Version/10.00,1-2 days,False
ORD-f8a0a3ce-ef1a-436b-b74a-5e7b62827614,CUST-adef859d-fa9e-4e16-b310-2c04d1c2b3e0,wmoore@example.com,2026-01-12,delivered,debit_card,2054.14,USD,pos,2026-04-28T11:21:34.787332Z,"186 Andrews Islands Apt. 455, Port Jasmine, PR 41176","PSC 8779, Box 5268, APO AE 75687",,e3c830b7-119f-4887-988b-c97c2d3dfd9d,5.203.23.96,ORD_003,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),5-7 days,False
ORD-6413e363-5e5f-417a-9d4b-817c378840e3,CUST-0694a112-4d4b-4c93-b1e3-d8643dac76a3,ashleyrobinson@example.com,2024-05-08,pending,debit_card,434.24,USD,mobile_android,2026-04-28T11:21:34.787540Z,"Unit 8619 Box 1003, DPO AE 27976","330 Jackson Land Apt. 269, East Sarahberg, MO 51337",,a33f312b-c5b9-43ed-8db7-e8da8b468a78,161.118.183.184,ORD_003,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.0),1-2 days,False
ORD-9d845051-b403-4bca-aafb-81bdbf2cee33,CUST-38eceacc-deb3-461b-9a21-0d38437a12a9,garynoble@example.com,2024-05-20,shipped,bank_transfer,906.61,USD,mobile_ios,2026-04-28T11:21:34.787771Z,"769 Lisa Mall, Lake Caitlin, KY 58206","21188 Kimberly Lake Suite 927, Armstrongland, UT 86680",,0bf5d280-1df3-40e6-a720-9b50fcf3cfbb,46.252.101.239,ORD_004,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/37.0.825.0 Mobile/64B216 Safari/531.2",1-2 days,False
ORD-a6af98de-42c1-4085-8d6c-2e0f916ede42,CUST-d3a89548-c751-45eb-b456-3fec1734fa67,zvelez@example.org,2026-04-07,delivered,debit_card,-6396.31,USD,web,2026-04-28T11:21:34.788045Z,"4834 Keith Isle, West Sierra, MA 18757","63050 Hawkins Ridges Apt. 120, Aaronmouth, NJ 52296",,6d8e65bf-5ef4-40bb-91ad-8aaca4841045,182.202.81.105,ORD_004,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/44.0.887.0 Safari/532.1",3-5 days,False
ORD-49acc026-248d-4650-8228-e3b2712a1f1d,CUST-17b7463f-aa2d-409f-948e-f2def3069dc4,bbryant@example.com,2025-02-05,delivered,paypal,2197.37,USD,pos,2026-04-28T11:21:34.788337Z,"3632 Linda Ranch Apt. 198, Nicholaschester, KS 46549","54359 Cruz Rest, Port Kara, NM 21783",,1d5e4d43-98c0-401f-bbf1-a8877631c0a0,42.202.132.35,ORD_002,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_0 rv:4.0; csb-PL) AppleWebKit/531.22.2 (KHTML, like Gecko) Version/4.0.4 Safari/531.22.2",5-7 days,False
ORD-80e0057c-3268-4ea5-bd43-c1c2dbc2a77d,CUST-a5e280ea-6674-42f8-ae96-205b7a4264b4,jacqueline26@example.org,2025-08-23,delivered,credit_card,5452.06,USD,pos,2026-04-28T11:21:34.788617Z,"PSC 4900, Box 4485, APO AA 69709","1661 Brianna Park, New Vanessafurt, AK 16233",,db0e2363-d4c6-48dd-a6a7-3a8eaa3c5b65,5.186.136.208,ORD_005,Opera/8.63.(Windows NT 5.0; mg-MG) Presto/2.9.179 Version/12.00,5-7 days,False
ORD-164e8645-d9e1-47b2-8a47-a05e3f7a3d78,CUST-af478300-f6da-46cb-96b6-92e7a44a102e,ukline@example.org,2024-11-15,confirmed,paypal,761.0,USD,web,2026-04-28T11:21:34.788831Z,"54247 Watts Walk, North Justin, SC 62266","18979 Malone Islands, East Timothyport, VA 82046",,e8c51078-acde-4b86-9404-6b633e78dfa8,85.132.160.167,ORD_002,Opera/9.78.(Windows 95; shs-CA) Presto/2.9.182 Version/11.00,2-3 days,False
ORD-1aee2ab5-7a61-434b-a86a-3c9c3c578427,CUST-eef3f048-9ee1-4937-9e05-a04ecd65ad2f,thomaszuniga@example.com,2024-11-17,delivered,debit_card,1583.75,USD,pos,2026-04-28T11:21:34.789023Z,"USCGC Guzman, FPO AE 74632","363 Floyd Valleys Suite 659, North Anita, OK 01865",,50dc299d-e1d9-42bf-8632-ed71f007300c,178.105.78.220,ORD_003,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/13.4a8913.0 Mobile/13F932 Safari/534.2",1-2 days,False
ORD-557b8f39-b177-488b-a729-5940b9e7ee8a,CUST-9a66ba9e-bf40-408f-ae17-18ea03ca2d61,trevinocassidy@example.com,2025-07-10,delivered,debit_card,357.52,USD,mobile_android,2026-04-28T11:21:34.789314Z,"30546 Allison Drives Apt. 482, Shieldschester, MA 51712","3166 Middleton Knoll Apt. 027, Valerieview, MN 98102",,bec96f3e-27ef-434d-9f01-a800f92d7c01,191.200.215.212,ORD_004,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7 rv:3.0; se-NO) AppleWebKit/534.32.6 (KHTML, like Gecko) Version/5.0.2 Safari/534.32.6",2-3 days,True
ORD-9dbd5586-f874-463e-89c4-7b9dbe532715,CUST-a380ae33-c7d2-4e93-9996-3b1377576c1a,operry@example.net,2025-12-28,delivered,gift_card,2318.36,USD,web,2026-04-28T11:21:34.789608Z,"269 Espinoza Spring Suite 272, North Monica, UT 61516","7321 Sara Branch, Beardfort, MO 63439",,a421f723-023f-47a2-abc5-591bd57720ee,73.18.10.253,ORD_002,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.0),3-5 days,False
ORD-ccaeb26d-6147-4ad3-ba81-98102ff8148a,CUST-b187ea0f-d6cd-46d4-85d2-c6c0f3bfcd46,imiller@example.com,2025-03-07,delivered,bank_transfer,909.26,USD,mobile_ios,2026-04-28T11:21:34.789894Z,"50531 Burgess Port Apt. 026, New John, AS 34494","91793 Donald Fords, Salinasbury, MT 52808",,3696c96e-2792-4373-a062-532bad245685,188.22.116.18,ORD_003,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ja-JP) AppleWebKit/532.4.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.4.5",2-3 days,False
ORD-195f9276-6745-4baa-a135-3e4af02c3460,CUST-e83784dd-1021-42ea-a975-4901acd7477b,jamesbailey@example.com,2024-06-18,delivered,gift_card,1232.27,USD,mobile_android,2026-04-28T11:21:34.790188Z,"86944 Woodard Views, Goodwinton, PA 42188","USNV Wilkerson, FPO AP 04344",PROMO-4181,a94a0f65-20f4-4563-ba94-7123f896e0de,172.195.145.79,ORD_004,Opera/8.11.(X11; Linux x86_64; csb-PL) Presto/2.9.173 Version/12.00,2-3 days,False
ORD-55bca6fb-7d59-4df4-84bf-1e0023cffc0f,CUST-b7066706-a2ad-44d8-949f-245e0142e190,solisjennifer@example.com,2024-12-28,delivered,paypal,69.21,USD,pos,2026-04-28T11:21:34.790436Z,"172 Phillips Tunnel, Lake Yvonne, AR 01886","2568 Michael Lake Apt. 417, Angelaton, WI 33925",PROMO-3064,d37e9f0f-4568-4293-ad9a-8a70f8c4c520,170.143.157.96,ORD_003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_7) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/24.0.876.0 Safari/531.0",2-3 days,False
ORD-38a28dff-e8bb-481a-bdcd-bdf056567478,CUST-0a6adc09-4545-4511-8dce-b536e9b26fb5,laura64@example.org,2025-05-19,delivered,bank_transfer,964.43,USD,pos,2026-04-28T11:21:34.790710Z,"290 Brian Crossing Suite 909, Lake Daniel, MO 25813","35697 Christopher Mission Suite 984, Port Susan, WV 09948",,62a85b66-9970-4208-bf2d-e4dd1fc23855,205.9.40.115,ORD_001,Mozilla/5.0 (Windows NT 5.0; kok-IN; rv:1.9.1.20) Gecko/7086-05-21 06:41:18.236389 Firefox/3.8,3-5 days,False
ORD-b2ba0264-7d8f-40ca-b684-7d9be23747f9,CUST-f3220104-8637-454f-b277-025a741acf5e,ladkins@example.com,2025-10-20,delivered,gift_card,268.08,USD,pos,2026-04-28T11:21:34.790993Z,"92813 Patrick Brooks, Port Annastad, CA 90026","8404 Myers Divide Apt. 736, Kennedybury, CO 26713",PROMO-4277,e03c0265-5b9b-4ea6-b4a5-702c444ee548,70.223.106.24,ORD_001,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),2-3 days,False
ORD-a505e418-b017-4e56-9996-5411d928aa4a,CUST-06976dc8-d626-4f39-aacd-ebe88fce9a4f,michael24@example.net,2025-12-16,shipped,debit_card,2987.8,USD,mobile_ios,2026-04-28T11:21:34.791266Z,"0985 Beasley Trail, South Daniel, AK 77104","3696 Vargas Valleys, Lake Angelaburgh, TN 03664",,28b80411-d18c-4e72-8660-b5124f4966a5,184.214.154.23,ORD_003,Mozilla/5.0 (Android 4.4; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,2-3 days,False
ORD-de612eff-2fef-4ea1-82f6-370b031d8cb9,CUST-GHOST-002,aaron32@example.net,2024-05-11,delivered,paypal,1760.39,USD,pos,2026-04-28T11:21:34.791559Z,"5382 Scott Neck Apt. 438, Welchshire, KS 29117","69099 Stephanie Brook, Kimberg, NJ 35741",,ca1d1dae-262e-479b-8d79-95ffcf4ced47,154.30.122.47,ORD_002,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/37.0.807.0 Safari/536.0",2-3 days,False
ORD-8d846861-c311-43e0-bc1d-0da0b851c81e,CUST-e98366a8-dbaf-4bdb-bd37-de15ef49f102,hstanley@example.net,2024-09-30,delivered,bank_transfer,3114.59,USD,mobile_ios,2026-04-28T11:21:34.791850Z,"3295 Judy Mills Suite 060, Jacobstad, LA 23626","PSC 6230, Box 3463, APO AP 23558",,cf5f2eea-0935-4e15-a5f2-9c1e985c3687,13.38.229.136,ORD_002,Opera/8.42.(Windows 98; Win 9x 4.90; et-EE) Presto/2.9.167 Version/10.00,5-7 days,False
ORD-08a1032d-78d0-4936-9ab8-8732cc1d555f,CUST-1f599d28-0663-4258-b182-2c2e86b327a5,lruiz@example.org,2025-06-12,delivered,paypal,22.66,USD,web,2026-04-28T11:21:34.792056Z,"450 Felicia Underpass Suite 219, Watkinsfurt, NE 55801","USNV Morton, FPO AP 54254",,a669421d-cb91-40da-aa2c-c25da7e7dcbf,5.34.158.58,ORD_002,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; hr-HR) AppleWebKit/531.11.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.11.7",1-2 days,False
ORD-ca49ce83-6494-4b50-81f7-008e59f6ebc7,CUST-1b0ba228-12f1-4114-b4a6-b182b8c8610e,espinozaspencer@example.com,2025-09-15,shipped,credit_card,458.53,USD,mobile_android,2026-04-28T11:21:34.792326Z,"74858 Kathryn Plains, Ramosshire, IL 17216","8300 Heather Parkways Suite 670, Fisherborough, CT 84714",,e569caa0-1d2e-42e1-bc3d-5c5529fd694e,72.55.4.193,ORD_005,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.30.2 (KHTML, like Gecko) Version/5.0.2 Safari/532.30.2",2-3 days,True
ORD-e7615ae7-e5a3-4bf1-9fcf-7ec4e563b372,CUST-d35a5a57-faab-4822-8ec5-85d4ac123ca4,chenedward@example.com,2024-05-24,shipped,debit_card,300.13,USD,mobile_android,2026-04-28T11:21:34.792617Z,"43920 Nicole Squares, East David, NC 57969","Unit 1301 Box 7180, DPO AE 71774",,d69cd0e5-e1c9-4eca-a6b5-29794cf37e45,163.235.170.60,ORD_002,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),3-5 days,False
ORD-531b9b53-0784-4d6f-a79e-6e2743d7fafb,CUST-0a7c7787-0605-499f-bfdd-d9496cfb0cae,maxalexander@example.com,2026-02-14,confirmed,gift_card,231.92,USD,mobile_ios,2026-04-28T11:21:34.792831Z,"20585 Michael Port, Amyfort, CT 42806","2302 Ruiz Shoals, Crossburgh, KS 13117",,94d7bde7-db81-4f94-9025-0648924baaab,199.128.171.112,ORD_003,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/14.0.837.0 Safari/532.0",1-2 days,False
ORD-a40a1ee1-ba69-4359-bea5-38ccc156b3fd,CUST-512417d0-0533-49f7-a594-a120483e2ce7,tracy99@example.net,2026-02-25,delivered,gift_card,1994.19,USD,web,2026-04-28T11:21:34.793011Z,"3554 April Throughway Suite 660, West Jeffreyview, ME 09782","6507 Suarez Prairie, Browningmouth, MS 17223",,434f9cc2-d9ca-4533-887c-b4f11617a2a1,45.180.39.95,ORD_002,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_5 rv:3.0; om-KE) AppleWebKit/534.38.2 (KHTML, like Gecko) Version/5.0 Safari/534.38.2",5-7 days,False
ORD-bc0a10ad-d4c3-4835-ab23-a9975ced0c75,CUST-1e19c6a4-b13f-4229-bee1-2f9ba8d6becc,gstone@example.net,2025-03-26,shipped,gift_card,682.29,USD,mobile_android,2026-04-28T11:21:34.793310Z,"7290 Chapman Way, Port Elizabethburgh, GU 57427","69481 Sarah Rest, Port Natalieville, MS 63439",,ceb57ded-9e32-4f08-a3ca-a19c97066612,97.132.50.176,ORD_004,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/23.0.800.0 Safari/534.2",2-3 days,False
ORD-a403a4d8-4df6-4663-a72d-0abb2cc7c2d0,CUST-e61a6264-bb91-4eb8-a34c-191179bb2ae6,andrea54@example.org,2025-02-11,cancelled,debit_card,20.62,USD,mobile_android,2026-04-28T11:21:34.793563Z,"5071 Gonzalez Road Apt. 956, New Andrewmouth, CT 08533","62400 Martinez Dale Suite 949, Ivantown, OK 47136",,9605df0c-da65-470e-8d19-949d9755fb46,71.104.137.11,ORD_003,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/54.0.866.0 Safari/534.2",2-3 days,False
ORD-b9a2e81b-f26c-4a21-84fc-f3c0cd456313,CUST-12161f6b-b485-4df4-b7ac-96e9b6e56f08,starkandrea@example.net,2024-08-31,delivered,debit_card,569.18,USD,web,2026-04-28T11:21:34.793866Z,"Unit 0172 Box 9830, DPO AE 02463","91500 Velazquez Plain, Stevemouth, PR 74085",,92ab3038-857b-4a30-abc7-a562dd409acc,51.240.27.78,ORD_001,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; id-ID) AppleWebKit/532.24.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.24.7",5-7 days,False
ORD-14e4f3e4-d08b-4bc1-83a9-74300cbaadf8,CUST-abfe54aa-d50d-4c95-86bd-0063f3e3de63,ortizsara@example.net,2025-03-25,delivered,debit_card,1548.07,USD,web,2026-04-28T11:21:34.794019Z,"679 Underwood Canyon Suite 298, New Matthew, IN 08920","3576 Beck Motorway Suite 160, West Aaronfurt, OH 72983",PROMO-7008,77551099-da85-41fe-be45-47fe406c2208,103.243.251.110,ORD_004,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/12.9m4149.0 Mobile/91X352 Safari/536.2",2-3 days,True
ORD-9f4e49bd-095b-46f2-b833-f241c2de0347,CUST-31409309-2317-4578-bef9-883021e20326,fosterchristine@example.com,2025-10-12,delivered,credit_card,247.74,USD,mobile_android,2026-04-28T11:21:34.794330Z,"989 Parker Plaza Suite 826, West Keith, NE 62597","3672 Wagner Camp, Julieberg, MN 73573",,6a9f8890-b962-4458-9d50-4d774e008ea4,193.18.126.140,ORD_004,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),5-7 days,False
ORD-b5336fbe-a821-454a-b9d3-bd990e5ad2e6,CUST-dc7d4af0-d9b1-4feb-942e-aee564826152,michelleknight@example.com,2024-06-28,shipped,debit_card,1927.56,USD,pos,2026-04-28T11:21:34.794598Z,"80761 Hunter Bypass, Brownbury, NJ 08368","USS Bennett, FPO AP 28266",,ca269597-6f44-46b5-9f19-d441b4111c48,137.6.207.42,ORD_003,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; fil-PH) AppleWebKit/533.47.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.47.5",1-2 days,False
ORD-66baf3fe-20e5-43ae-b9ed-61c5223d7b70,CUST-9beb5d65-3936-41f6-95a5-9de680c51f17,lisa33@example.com,2025-09-01,pending,bank_transfer,586.97,USD,mobile_ios,2026-04-28T11:21:34.794859Z,"76222 Strong Bridge Apt. 519, Nathanchester, WY 44125","94514 Clark Pines, South Thomasstad, CA 84334",,cd60b54a-7924-40eb-9609-f62379c7d9e4,217.64.44.10,ORD_002,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.23.2 (KHTML, like Gecko) Version/5.0 Safari/531.23.2",1-2 days,False
ORD-b870f581-f1ef-4abe-bb38-76a7c71eec9a,CUST-d338a972-1f7a-4e5d-9586-693f829a12cf,kylefletcher@example.org,2025-05-15,delivered,bank_transfer,1400.58,USD,mobile_android,2026-04-28T11:21:34.795154Z,"9115 Cook Trafficway Suite 867, Changberg, FM 89487","275 James Street Suite 045, Port Sarahshire, NM 32974",,7fb84df7-b617-44bd-8164-c8a4efe2f944,220.196.41.98,ORD_003,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5 rv:3.0; kk-KZ) AppleWebKit/535.5.3 (KHTML, like Gecko) Version/4.0.1 Safari/535.5.3",1-2 days,False
ORD-c9cb2e15-d4d2-4351-b3bb-0528cefecd17,CUST-e1aa39d9-0bbb-4295-854e-44bfd7808cbb,kaylagardner@example.com,2024-06-23,delivered,debit_card,3679.79,USD,mobile_android,2026-04-28T11:21:34.795454Z,"373 Amanda Hills Suite 744, North Deannachester, WV 40878","115 Poole Street Apt. 009, New Anna, FL 05524",,4dc5fc13-86c9-4a52-89a5-210e5ea03436,95.193.13.234,ORD_002,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),1-2 days,False
ORD-a0e3cf8e-22aa-4c09-8107-b1a74a821271,CUST-a9622c6d-2996-4827-ae2a-0eff8c822958,gellis@example.com,2026-02-09,delivered,paypal,4330.55,USD,mobile_ios,2026-04-28T11:21:34.795737Z,"7400 Paul Viaduct, South Dawn, ME 11544","0542 Patton Plain Suite 663, Josephview, NC 02262",,620634e3-5b3d-4245-b51b-e8741247365e,150.149.28.249,ORD_004,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/61.0.844.0 Mobile/67C628 Safari/533.1",3-5 days,False
ORD-9356fc97-9439-40ca-b771-25c7c670da5c,CUST-dc92cf20-d63e-428d-8aab-739e609b1ebd,bthomas@example.com,2025-11-27,delivered,bank_transfer,3685.99,USD,mobile_android,2026-04-28T11:21:34.796011Z,"4146 Brady Passage, Singhshire, DC 64136","506 Samantha Shoals Suite 276, Port Joan, MT 42435",,9ec87283-f305-4410-858d-b0829581a5c2,216.71.10.142,ORD_003,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/25.0.899.0 Safari/536.0",2-3 days,False
ORD-892e1469-794c-4556-913a-17789f080525,CUST-772a0392-8345-465c-b27a-0de7c820ca76,danielpeterson@example.com,2025-05-27,delivered,paypal,1935.38,USD,pos,2026-04-28T11:21:34.796288Z,"960 Mary Branch Apt. 681, Stevensstad, WI 23903","1147 Charles Lodge Suite 342, Kristenshire, DE 10234",PROMO-0096,1df7caaf-460a-4a85-b617-77ce4371de8d,131.102.0.177,ORD_001,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/27.0.826.0 Safari/533.2",1-2 days,False
ORD-7f37089e-85fb-4e19-a2fd-45c8d55cbe02,CUST-076934fd-9c05-4c8e-9e95-7a0b9f15a193,jeremy51@example.net,2024-08-26,delivered,gift_card,479.89,USD,pos,2026-04-28T11:21:34.796592Z,"353 Harrell Loaf Suite 046, Kevinport, OR 68963","USCGC Hughes, FPO AA 95925",,7681e765-a1e8-47da-a73b-44c1bc1735b6,216.221.162.239,ORD_003,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_2 rv:6.0; gv-GB) AppleWebKit/534.14.6 (KHTML, like Gecko) Version/4.1 Safari/534.14.6",1-2 days,False
ORD-5bcd0084-c99d-4636-8794-8d300a8684f5,CUST-e98366a8-dbaf-4bdb-bd37-de15ef49f102,hstanley@example.net,2025-05-08,delivered,paypal,916.71,USD,mobile_android,2026-04-28T11:21:34.796866Z,"8530 Benjamin Forge, West Bruce, OK 43743","060 Ballard Mall, Lake Edward, MO 19282",,0a51c5fc-a941-4a8f-8ba0-808c5dbe9a1e,38.186.219.161,ORD_004,Opera/8.15.(Windows NT 5.2; te-IN) Presto/2.9.169 Version/12.00,1-2 days,False
ORD-9477708a-1ac1-40d5-9ef1-493c74492f20,CUST-5ee93067-7708-45bf-98ce-e8fe569fd6e0,justinmoss@example.net,2025-05-27,delivered,paypal,4861.24,USD,mobile_android,2026-04-28T11:21:34.797131Z,"8809 Elizabeth Field, Danielleberg, OH 99846","601 Sloan Camp, Michelleburgh, ND 57591",,3e0b2666-5ed6-4cfa-98fd-d0e0d7adb6f6,173.248.39.51,ORD_003,Opera/9.58.(X11; Linux x86_64; gu-IN) Presto/2.9.179 Version/11.00,2-3 days,False
ORD-7fef9641-29e7-40b2-8b1e-94c2c2c28e25,CUST-7f2c6d63-4ab8-49ce-ae60-0753581d620f,robertblackburn@example.net,2025-04-17,shipped,gift_card,101.42,USD,pos,2026-04-28T11:21:34.797396Z,"158 Johnson Burg Suite 488, Laurenhaven, LA 24566","35701 Bobby Views, Cassandramouth, CT 91982",,b446304d-5d40-4c9c-9289-52c78cd9b38b,99.245.91.3,ORD_003,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),2-3 days,False
ORD-f4d3d8de-cb11-4ced-ba69-6a897ea8770d,CUST-e61434d0-04d1-4cc0-92b7-3d163adc1fdd,brian44@example.net,2025-04-24,delivered,gift_card,3505.91,USD,mobile_android,2026-04-28T11:21:34.797681Z,"286 Brent Haven, Mooreland, PW 07428","Unit 8252 Box 9016, DPO AE 79959",,28805ea0-87cd-4255-a43c-5812e555e7da,111.130.160.28,ORD_004,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/29.0.851.0 Safari/531.1",1-2 days,True
ORD-2c201ecf-10c0-41e8-abb1-b55fbf2cb5a8,CUST-80aa025a-154b-481e-ba61-c360c1959815,wilsondavid@example.net,2025-04-18,delivered,bank_transfer,1694.74,USD,pos,2026-04-28T11:21:34.797923Z,"6738 Margaret Glens Suite 718, South Joseph, AS 73372","185 Hensley Forest Suite 400, Mistyburgh, PW 09195",,6c1a836c-b2c8-4035-bffe-0e07610b6ccb,88.5.176.86,ORD_004,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/24.0.848.0 Safari/536.2",2-3 days,False
ORD-f509d6fb-d69c-4f58-88ad-d82484a33fde,CUST-a0fecd97-8d25-4903-85b7-c041abf5ec32,joshua83@example.com,2025-06-08,shipped,credit_card,1700.62,USD,web,2026-04-28T11:21:34.798189Z,"5529 Frank Station Apt. 492, Smithview, KS 56513","606 Marc Ford, East Josephburgh, IL 73976",,498ba9bd-2518-4f99-bb13-3dc62b50de78,107.63.70.249,ORD_002,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),2-3 days,False
ORD-532d42e8-bde1-4c6c-82a8-73707311ba84,CUST-58c2aa15-a818-46ab-9647-9fe07c795b97,melissa26@example.org,2025-06-13,delivered,credit_card,2834.24,USD,pos,2026-04-28T11:21:34.798463Z,"642 James Dam, Johnsonstad, SD 73034","094 Ramirez Path Suite 886, Carlastad, LA 11740",,ad99d6a7-d8b7-45f0-965d-665e1101d539,3.17.162.31,ORD_004,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.1),1-2 days,True
ORD-2224dd90-8b10-4e43-9503-b5a3ab340a4a,CUST-cda5ae5c-20ff-4837-8ef5-cfcd53df0250,rachel74@example.net,2025-10-30,shipped,debit_card,397.5,USD,pos,2026-04-28T11:21:34.798709Z,"93192 Hill Mountain Suite 457, Saunderstown, PA 80712","627 Oconnor Trail, Port Victoria, TX 80083",PROMO-8775,9782a839-16bf-4c5c-bab9-5d8a9ad1ca79,82.132.249.10,ORD_001,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),3-5 days,False
