customer_id,first_name,last_name,email,phone,city,state,zip_code,loyalty_tier,loyalty_points,joined_date,is_active,acquisition_channel,referral_code,marketing_opt_in,account_status_code,last_login_at
CUST-eb3ff3c6-079b-4d65-8b64-156c78128ba9,Karen,Jordan,emilyhall@example.org,001-315-930-8186x141,Carlymouth,CT,30243,silver,9448,2022-09-12,False,email_campaign,REF-1460,True,A001,2026-03-25T23:43:15.866713Z
CUST-9eb052b1-9531-4812-926c-f9aa73f8b418,Felicia,Bailey,fowlercharles@example.net,001-864-936-2946,New Jeanland,KY,50528,bronze,10109,2022-10-24,True,social,,False,A001,2026-02-17T10:50:37.880441Z
CUST-3c045026-b8cf-4b1d-96b7-a82c883ed0d9,Krista,Roth,stephenfox@example.net,001-786-849-5522x97802,New Amber,DC,41187,silver,8517,2025-04-23,True,referral,,False,A001,2026-02-19T04:30:41.381686Z
CUST-282be468-57ca-471f-b984-d08560e0f5e9,Eric,Nichols,charles77@example.com,(977)678-5167,West Lori,FL,61234,gold,830,2021-05-20,True,referral,,False,A001,2026-04-12T18:49:38.095395Z
CUST-4c97e258-ae92-4220-a9bf-4acaa1e628d3,Jasmine,Moore,marywalker@example.com,(773)990-0102,North Matthewtown,IN,95861,silver,2993,2025-03-31,True,paid_search,,True,S002,2026-02-02T09:46:26.781517Z
CUST-1a961cb9-24ed-403e-ab40-fcb99c1dc715,Elijah,Lee,lutzmichelle@example.com,(627)575-9190,New Joseph,VA,70913,silver,9724,2023-01-19,True,referral,,True,D003,2026-02-11T11:36:50.746215Z
CUST-0bb6aa78-4798-4a7f-a0ad-83d4eaa98057,Susan,Beck,awright@example.net,001-309-205-6909x23380,Grimesville,OK,85211,gold,6681,2025-11-02,True,social,,True,S002,2026-03-13T12:06:29.603277Z
CUST-d548e7e8-5bba-4e0c-bc7f-64261b16205a,Robin,Ortiz,castromelissa@example.com,848.583.1224x32350,Rebeccaborough,MA,20390,bronze,10809,2023-12-03,True,referral,,True,A001,2026-03-27T18:09:35.506450Z
CUST-8eaa3cbb-9e00-4808-9172-00d1d86ee624,Karen,Wright,larry03@example.org,+1-369-549-3260x791,Lake Donald,PA,08945,bronze,1015,2026-02-13,True,email_campaign,REF-2596,False,A001,2026-02-01T10:11:23.452819Z
CUST-4ef8935f-56c7-4c3e-ae43-028d7dd9e08b,Shawna,Allen,langian@example.org,356-470-6272x98237,West Nicholas,SC,64694,gold,9379,2025-03-12,True,paid_search,,True,A001,2026-03-21T00:58:14.460922Z
CUST-eab096f3-1841-4386-8993-2f0168d9cce1,Karen,Grant,hjuarez@example.com,643-624-5943x7655,East Craig,NJ,28695,silver,11801,2023-07-17,True,organic,,False,A001,2026-03-20T14:00:21.003127Z
CUST-c4333de6-6f7e-4f0c-8df3-f79a2843c06b,Rodney,Hernandez,william29@example.org,001-781-429-6813,West Timothyborough,RI,42036,bronze,323,2023-10-02,True,email_campaign,,True,D003,2026-03-20T01:54:00.368978Z
CUST-d17ab5e1-59e4-401a-adab-e8576844ec50,Richard,Green,ryan74@example.org,739-729-0720,Joshuaside,RI,27313,gold,9301,2023-03-17,True,email_campaign,,True,A001,2026-02-23T14:53:49.079494Z
CUST-bae1969e-cd96-4975-8210-63f3b6af1cf5,Jacob,Roy,tbonilla@example.com,337-920-1835x79965,New Betty,NH,22589,silver,1904,2024-11-16,True,paid_search,,True,A001,2026-02-17T21:04:22.893145Z
CUST-f19a0e48-7e7a-45a0-8697-239ee1658a52,Melissa,Howard,hannah92@example.com,4736016579,South Robert,MD,92459,silver,1806,2023-01-06,True,referral,REF-5436,True,A001,2026-03-16T17:34:11.969800Z
CUST-400a210a-2b85-4bd0-bb8c-d363bf7183a4,Thomas,Ross,mrios@example.org,872-263-3171,Lisamouth,DE,98884,platinum,1002,2026-03-21,True,referral,REF-8046,False,A001,2026-03-27T23:33:27.107601Z
CUST-e7b47082-63f0-42e5-9f35-dbf86a25c5ee,Victoria,Caldwell,ctucker@example.com,+1-725-849-0589,Lake Stacyside,WA,82314,bronze,781,2025-03-28,True,email_campaign,REF-8832,True,D003,2026-02-08T07:28:31.103626Z
CUST-b3e4e5a0-64fc-43b0-8c43-f3540bc5299e,Teresa,Mejia,keithsparks@example.com,4695663692,North Michael,WY,65656,bronze,2203,2022-09-04,True,social,,True,A001,2026-02-28T05:39:09.924431Z
CUST-4563f9d5-56a4-484e-873e-47f6e9968317,David,Miller,smithjessica@example.org,001-745-786-0707x15187,New Sydney,MO,03774,gold,1830,2021-10-07,True,social,,True,A001,2026-04-17T13:16:38.841455Z
CUST-ec5196f8-1837-4221-9a71-0a5ac72b7c03,Anthony,Nunez,coreyellis@example.org,5346814177,East Christophershire,AK,54869,bronze,2283,2024-10-28,True,email_campaign,REF-1177,True,A001,2026-02-06T14:44:38.478864Z
CUST-07255763-1c3b-4d96-ae7a-da910461f502,Charles,Parker,mccallgary@example.com,(643)904-8755x69010,Port Chelseaborough,CA,06305,bronze,8694,2025-01-17,True,organic,REF-9757,True,A001,2026-01-29T15:53:01.580559Z
CUST-d606a7d1-a883-4425-ad17-3b2cb52b3dae,Ryan,Petty,gfrazier@example.com,(300)551-9132,Port Kristina,ME,09245,silver,4114,2023-06-23,True,organic,,True,A001,2026-04-11T16:57:01.348651Z
CUST-73928ebf-d703-42c1-843a-3c7043ef3f04,Tracey,Morrison,brendahines@example.org,(858)380-4121,West Pamela,MS,87323,bronze,5748,2021-10-03,True,organic,,True,D003,2026-04-10T14:31:01.869530Z
CUST-a7a8b5ab-fc44-4965-b679-eebb56c9c886,Michelle,Baker,kimberlysims@example.net,(585)662-5120,South Jacqueline,CA,65557,bronze,3029,2022-12-28,True,social,,True,A001,2026-03-10T16:17:33.885441Z
CUST-d32df435-dd26-419f-b29a-21fe1dd50a7d,Theresa,Howard,christine53@example.org,001-624-728-9569,South Michael,VA,29156,bronze,10129,2023-09-08,True,paid_search,,True,A001,2026-02-07T10:31:42.234558Z
CUST-57e1addd-acab-4a56-870a-52932956cd6e,Amanda,Hall,nhernandez@example.org,+1-268-508-1111,Brucefurt,CO,68201,silver,7578,2022-06-11,True,referral,,True,A001,2026-04-16T09:25:47.637823Z
CUST-59e91da0-7f72-4918-b5dc-f341f552b932,Patrick,Howell,megan07@example.net,917.564.3401x6179,Christophermouth,OK,37408,bronze,11613,2022-07-29,True,referral,,True,S002,2026-03-31T06:40:57.832513Z
CUST-0bd64b3c-169a-4953-8776-d9a9dbdbd178,Thomas,Duncan,chasekaren@example.net,292-801-9833x690,Port Amystad,PA,07859,silver,10145,2025-11-05,True,organic,,True,A001,2026-02-08T21:23:55.084696Z
CUST-4ca82f3f-2874-4486-912f-79be9e7679f5,April,Valdez,christophergomez@example.com,772.892.7810,Mcleanbury,WI,30865,bronze,7735,2024-04-24,True,email_campaign,,False,D003,2026-03-07T16:08:38.320050Z
CUST-435cdaf2-b459-4e2f-b9d6-9dddbce9c4d9,Scott,Ortiz,nicolelambert@example.org,(783)472-7485,Bryanfort,SC,62023,bronze,7592,2025-07-12,True,social,,False,A001,2026-03-20T16:56:34.472026Z
CUST-b9f87a92-47c0-429e-bbf0-fbf7f4817571,Jackie,Cowan,kelly04@example.org,001-561-546-4970x133,Kennethville,AS,88756,silver,2336,2024-10-22,True,social,,False,A001,2026-04-18T12:41:41.119125Z
CUST-227ac84d-e58d-4e4d-8d27-7b8ce5852dc0,Elizabeth,Smith,gonzalezanthony@example.net,594.669.6915x62405,North Tracystad,NE,42136,gold,5435,2023-01-20,True,email_campaign,,True,A001,2026-02-04T13:29:07.904406Z
CUST-73951435-c3f5-45bd-9685-b4cf7756e005,Jordan,Miller,nancy17@example.com,(421)613-4280x25370,West Jennifer,OR,86350,silver,7015,2025-06-29,True,referral,,True,A001,2026-04-06T21:52:49.294511Z
CUST-439f7eaf-78a0-43a4-9383-5c85f9abbe3b,Joanna,Guerrero,craig85@example.net,(524)882-1751,Martinton,MS,61677,bronze,7986,2023-03-04,True,organic,REF-4784,False,A001,2026-02-17T17:21:59.581572Z
CUST-b69cc9a6-cc97-4553-8043-284bd817daf0,Glenda,Ryan,hcabrera@example.org,+1-237-948-2677,Laurenchester,NJ,39613,silver,9534,2026-03-28,True,email_campaign,,True,A001,2026-02-03T15:59:29.712914Z
CUST-0c1f6812-5bcc-49a2-a974-6f18bcb90120,Elizabeth,Hernandez,mindy36@example.com,(916)498-2831x5932,Clarketon,IL,48963,gold,6310,2025-12-26,True,email_campaign,,True,D003,2026-04-24T21:17:32.558495Z
CUST-fba9b2ab-c67f-48f5-93d2-ffb99b39f965,Marcus,Sosa,nathan03@example.net,+1-659-920-0388x704,Port Steven,IA,36354,gold,73,2025-01-17,False,paid_search,,False,D003,2026-04-12T09:49:53.805411Z
CUST-ac510a34-534d-4655-86eb-0c2a5957b48b,Megan,Tate,stephaniecruz@example.net,(454)461-8419x740,New Virginiaburgh,FM,54448,bronze,2870,2024-07-06,True,email_campaign,,False,S002,2026-04-03T09:41:12.427670Z
CUST-9e18b0b3-9d94-4794-a8a6-6eaed2235686,Andrea,Fischer,ibyrd@example.com,(200)232-6659x517,Leetown,PW,59442,bronze,8117,2025-02-05,True,referral,,True,D003,2026-02-08T21:42:55.729880Z
CUST-e8fef547-e57a-4530-b2ef-d30f1f4a3b60,Wanda,Castro,anthony86@example.org,+1-233-543-3979,Lake Tiffany,FM,59364,bronze,2549,2024-01-08,True,email_campaign,,True,A001,2026-03-21T09:48:09.476012Z
CUST-8f493708-8655-47a7-8b51-5555ee71d2e3,Kevin,Logan,ashleyhobbs@example.com,440.500.5288x89869,Grayland,IL,01761,silver,7901,2021-12-27,True,email_campaign,,True,A001,2026-02-24T09:42:33.411356Z
CUST-aec7dd10-0c9a-4291-b7e1-021d391c12cd,John,Walker,hjones@example.com,001-349-243-1766x63593,West Jerryville,AL,96787,bronze,1021,2023-03-23,True,referral,,False,S002,2026-03-24T10:34:38.029771Z
CUST-5d8374f8-d2a4-4bb2-8e12-57b7eb4689aa,Jenna,Anderson,pramos@example.org,(218)262-1359,Lake Kathymouth,KY,41072,bronze,1227,2025-05-15,True,organic,,True,D003,2026-03-21T23:56:32.063286Z
CUST-3227e66a-ce7e-4c4e-adad-8ade53b6919f,Walter,Rodriguez,monique79@example.com,851-753-1463x924,Mitchellstad,WY,90736,silver,257,2021-05-27,True,organic,,False,S002,2026-02-17T21:12:39.991193Z
CUST-e62208ac-8377-4ee1-97cf-fe56bc01a848,Joanna,Hines,heidi22@example.net,(428)891-0304x052,New Mollyborough,WA,78505,silver,89,2022-06-25,True,email_campaign,REF-4921,True,D003,2026-02-25T21:29:57.140491Z
CUST-deac7709-5635-45c7-9bc6-4905b34b0d16,Mark,Meyer,kimberlybutler@example.com,725-464-3425,Hubbardland,KS,82456,bronze,9221,2023-10-06,True,social,,True,A001,2026-02-10T14:38:03.865311Z
CUST-426a8a31-66e8-4342-aa54-f5cd545642a7,Sarah,Ferguson,griffinjim@example.com,461-435-1739x5145,Everettport,VI,40848,gold,719,2024-08-11,True,email_campaign,REF-4377,True,A001,2026-04-10T22:25:06.099962Z
CUST-406521d4-decb-4672-99c8-98a92e32412e,Russell,Morgan,matthew23@example.org,494.767.8033,Lake Morganbury,PA,08053,bronze,2286,2025-12-23,True,email_campaign,,False,S002,2026-01-28T09:06:05.698916Z
CUST-29e936ae-ee49-4b1e-8875-76d39cb5a1da,Jesus,Russell,briannawillis@example.com,9372199844,Welchborough,ND,55905,bronze,1414,2021-11-13,True,organic,,False,A001,2026-04-24T20:08:37.853231Z
CUST-11182ce9-83af-4c52-b111-49979b42ff51,Edward,Rivera,nancyyang@example.org,+1-663-831-2361x44733,Port Steven,PR,89640,silver,4301,2023-05-24,True,paid_search,,True,A001,2026-02-13T20:09:51.252179Z
CUST-9575b47f-886a-4976-8ca5-86aec4918d78,Francisco,Baird,matthew34@example.org,428.318.5652x9464,Aaronfort,PA,89266,silver,6740,2024-04-13,True,organic,,True,S002,2026-04-09T06:52:50.255300Z
CUST-2dbc1f75-ab41-4876-9906-d2f1edd0bce5,Amanda,Brown,lisarichards@example.net,001-963-202-0579,Stevenside,NH,43875,gold,4249,2023-08-07,True,email_campaign,,True,D003,2026-02-10T08:40:40.308339Z
CUST-a329d6f8-0b1a-4e49-a53a-b47764cb8bd0,Barbara,Lamb,vmurphy@example.com,333-357-2863,Davidshire,MH,59599,bronze,4282,2025-04-28,True,referral,,True,A001,2026-02-15T17:45:01.860914Z
CUST-e755d0a6-4844-4c52-859d-3c233d9cd705,Joshua,Leon,jamesreyes@example.com,803.335.3816x907,South Oliviachester,NC,94975,bronze,8202,2024-08-27,True,referral,REF-7751,True,A001,2026-04-24T12:56:18.384387Z
CUST-dc2a24b7-0a18-46d4-9a32-d9934cdedaaf,Ashlee,King,richard63@example.com,+1-226-975-2267,Kevinside,SC,44080,bronze,987,2023-07-07,True,referral,,False,S002,2026-03-25T18:10:39.978755Z
CUST-733a776a-8ece-4907-a511-b6f517e8b27f,Travis,Kane,shirley66@example.org,715-850-6960,Hornestad,VA,97020,gold,10570,2023-07-03,True,referral,,True,A001,2026-01-28T14:11:38.507390Z
CUST-7467367a-2fda-4cd0-9783-c7a17ccd76f8,Rachel,Lindsey,jyates@example.org,+1-218-310-8499x3478,Racheltown,LA,38498,bronze,7939,2026-02-19,True,social,,True,S002,2026-03-14T02:06:44.754488Z
CUST-baa1ce97-7239-4a7c-9a7c-606f0a1de898,Michelle,Johnson,justinjohnson@example.com,940.524.3151x3738,Dixonfort,MP,51570,bronze,3114,2024-04-03,True,organic,,True,A001,2026-02-12T12:46:05.727265Z
CUST-3f247db3-5cb3-40d7-83af-fb8e45edb8e7,Austin,Cline,oroberts@example.net,351.503.1945,Jasonbury,FL,49824,bronze,2495,2026-01-18,True,paid_search,,False,A001,2026-02-03T00:51:03.369302Z
CUST-39b77087-3a0d-4c15-953d-49fc7aa26be6,James,Taylor,dsmith@example.net,+1-951-765-3155,Lake Davidside,PR,11284,bronze,9557,2024-06-27,True,referral,REF-0714,False,S002,2026-03-05T02:24:06.278995Z
CUST-98f927f2-c765-436b-a3fa-eed0e73cd5b3,Thomas,Alexander,gleblanc@example.com,001-993-233-0113,Mcgeeland,KS,71271,silver,8473,2024-03-16,True,email_campaign,,True,A001,2026-01-28T13:20:17.168160Z
CUST-4f198ca8-f743-4d44-afef-8a46d4dca7d5,Cole,Silva,jacqueline37@example.org,+1-593-249-3371,New Jamie,OK,77806,silver,6964,2025-05-25,True,email_campaign,REF-7692,True,A001,2026-04-12T08:41:09.262436Z
CUST-5e5a0756-f6a5-425b-8f31-d8abc8fd2976,Valerie,Gray,derek91@example.org,+1-871-529-1258,Charlesberg,NH,28909,bronze,4941,2022-11-09,True,social,,True,D003,2026-04-10T23:28:01.774467Z
CUST-0f684189-c2d5-4986-a8e2-c41547a41987,Justin,Pruitt,rachelwilliams@example.com,(618)761-4483x37529,North Beckyshire,PA,81704,bronze,9169,2025-11-29,True,social,,True,S002,2026-04-22T18:47:51.158199Z
CUST-f496d381-89ba-4c19-b2ae-4b505c607ca2,Pamela,Greene,beth89@example.net,(415)343-5018x640,Youngshire,AR,96453,silver,10606,2021-07-31,True,paid_search,,False,A001,2026-04-27T14:37:10.641177Z
CUST-5c57d64c-293c-4ab9-8b2c-63f5ea6ff109,Destiny,Shannon,deborah59@example.com,377-788-1586,Jenniferfort,GU,25136,gold,9312,2022-07-22,True,paid_search,,True,D003,2026-03-24T13:35:59.311109Z
CUST-8b503c08-0617-4194-8f5e-a83f65521b39,Aaron,Rice,andrewsstephanie@example.net,4565683061,Charlesborough,GA,44526,silver,1470,2026-03-21,True,paid_search,,True,A001,2026-04-05T13:37:56.831322Z
CUST-6a3d3114-ce4d-4130-ac71-34a264017923,Emily,Brown,ygarcia@example.com,+1-757-584-2958x1367,Melissaborough,CO,20624,bronze,5746,2022-09-09,True,social,,True,S002,2026-04-25T09:13:33.038809Z
CUST-dd52f5ef-720d-4243-bda0-67117297863a,Shelly,Freeman,marysingh@example.com,291-717-5500,Nobleside,PR,09463,gold,6841,2024-06-25,False,referral,,True,S002,2026-03-18T19:16:27.172835Z
CUST-53d9c386-d999-4bd1-8fed-a2edd5519694,Jonathan,Martinez,castillomarvin@example.net,+1-986-958-3742x90042,Rogerschester,AS,10210,bronze,2263,2025-10-25,True,social,,True,D003,2026-04-11T18:36:36.484079Z
CUST-d9609cb5-5207-480c-82c5-c094b451908b,Jasmin,Thompson,swilkerson@example.com,403.642.4176,Harrisport,RI,81163,bronze,7321,2024-09-05,True,social,,True,S002,2026-03-19T03:51:51.239972Z
CUST-690be39b-1177-458e-aec3-0ab5b2caf052,Mark,Potts,martinezkathryn@example.com,+1-372-790-7353x25964,North Jeremy,MO,16701,bronze,2691,2022-08-15,True,email_campaign,,True,A001,2026-03-22T21:02:57.905455Z
CUST-4f1c92f6-fbfb-42df-a0c0-0c19366c1459,Kayla,Daugherty,amyhughes@example.org,2794813082,New Jasonland,DE,50234,platinum,2272,2023-05-23,True,paid_search,,False,S002,2026-04-18T09:10:06.507642Z
CUST-0e314dce-7de0-4b16-97f1-6d6bb83e7186,Christopher,Walker,hannah64@example.com,+1-541-442-4482,North Donald,IA,31164,platinum,6355,2024-07-24,True,referral,,True,A001,2026-03-14T12:51:48.318339Z
CUST-35e2ce39-4d2e-4466-94d1-01b83b56d631,Suzanne,Larson,kimberlyfitzgerald@example.com,896.431.0625x2759,Bellhaven,SC,85280,bronze,6573,2022-07-16,True,email_campaign,,True,A001,2026-02-23T12:07:39.394943Z
CUST-a4266079-9292-437d-9090-b2bbc96e474a,Jared,Fernandez,harry34@example.com,(604)433-6987x941,West Mary,AL,31727,gold,10420,2024-02-29,True,organic,,False,A001,2026-03-05T23:31:33.402289Z
CUST-474b5e16-b08e-44e0-bcb0-7a2c84fc2c18,Joe,Hicks,haroldcooper@example.com,915.712.2668x847,West Thomaschester,WV,98557,bronze,6104,2021-10-06,True,organic,,True,S002,2026-03-01T07:19:31.068952Z
CUST-7aa34d6e-5d0e-4e1d-b9b1-d9388e7b64e1,Richard,Cook,youngtyler@example.net,001-247-725-2975x1827,Port Susanview,TN,32342,bronze,4079,2023-09-08,True,referral,,False,A001,2026-01-29T01:31:06.308639Z
CUST-d953acc1-1156-4c76-a457-9b8110791ca1,Beth,Collins,solomonsean@example.org,(296)633-7497x467,Natashaville,WV,78244,gold,288,2023-02-13,True,paid_search,,False,D003,2026-03-21T17:23:56.720935Z
CUST-e0283c05-0a27-4e52-b8e7-39c069364ece,Cynthia,Duncan,bmccarty@example.org,6593766579,Joshuashire,WV,48789,bronze,2897,2025-03-11,False,paid_search,,False,A001,2026-02-08T08:14:38.438550Z
CUST-94690e2f-5760-43b0-aee9-8f3977b35bef,Nicholas,Phillips,pgross@example.org,728.366.1557,Hallmouth,CO,08727,platinum,9451,2024-01-24,True,social,,True,S002,2026-02-06T23:52:31.677758Z
CUST-e39babb3-9bca-4b71-b97a-bb712a1ebc1a,Harold,Shelton,jflores@example.com,001-458-352-7545x16902,East Michellechester,PR,13619,silver,7278,2022-05-23,True,email_campaign,REF-4172,False,A001,2026-03-03T17:24:21.382606Z
CUST-69a34cdf-5856-4f55-8b42-1a63da0b2e81,James,Scott,robert71@example.org,682-746-6726x5810,New Nicoletown,SD,13476,bronze,2134,2021-12-02,True,organic,,True,S002,2026-03-18T11:38:53.587698Z
CUST-07ea0472-4c43-4386-8a54-eba27e61f582,James,Edwards,rkent@example.org,+1-624-984-6666x981,Williamberg,SD,91766,silver,4537,2022-02-03,True,social,,True,D003,2026-04-24T20:54:13.792876Z
CUST-ae95c0c6-323b-4bef-ab6b-626d386c61bf,David,Mason,tonya34@example.org,919.423.4857x836,Connerstad,DE,27907,bronze,1385,2022-06-06,False,social,,True,A001,2026-04-12T13:05:38.684977Z
CUST-b5e74269-ddc3-43a8-894a-62a12def6544,Benjamin,Landry,mdiaz@example.net,8772095623,New Deniseton,AK,60296,gold,8863,2021-06-03,True,referral,,True,D003,2026-04-21T03:07:15.734058Z
CUST-2a824384-319c-4d10-99fb-5350f7411520,Steven,Smith,autumnblevins@example.com,(291)777-0436x7218,North Sandy,MN,54750,bronze,9147,2024-10-01,True,social,,True,S002,2026-03-28T01:56:37.413106Z
CUST-e51f0ab7-e620-4242-bf52-a4a00fad8a62,Jared,Mitchell,luis56@example.org,4985734259,Maryside,WA,85213,bronze,8088,2022-02-20,True,email_campaign,,False,D003,2026-04-08T14:55:14.075383Z
CUST-0dd6058b-20bb-4c11-b98f-d109b2516568,Eric,Morris,sgarcia@example.org,001-573-862-3434x5082,Thomaschester,TX,34623,platinum,4158,2025-09-09,True,paid_search,,True,S002,2026-04-19T23:06:25.698812Z
CUST-1e41eeef-e986-410a-9ff0-be92201d5ffb,Kelly,Gonzalez,johnnybrooks@example.org,001-762-753-5522x3338,North Carolbury,TN,29244,bronze,7706,2023-02-12,True,social,,True,D003,2026-04-13T23:56:30.469582Z
CUST-17e06ecb-8631-4f98-a7fe-6407ade1d7ab,Theresa,Robinson,cynthiacraig@example.net,001-210-762-2026x4682,Carlosside,MI,09035,bronze,328,2026-02-01,True,organic,REF-3826,True,A001,2026-02-17T03:28:09.561465Z
CUST-52ab783a-1054-4c2f-aea1-a73758777f39,Jacob,Campbell,mariah77@example.org,001-880-741-9337x09281,Carlosberg,MI,43422,bronze,2322,2022-05-01,True,organic,,True,A001,2026-04-25T21:28:32.022648Z
CUST-91e42fe4-d96b-478d-8efd-7e74e7a9f5db,Brian,Collins,reedmichele@example.org,616.295.2392x177,Justinville,KY,01288,silver,534,2024-10-17,False,social,,True,A001,2026-03-03T12:43:55.860821Z
CUST-dcbf587d-e024-427c-83af-330cd9cef2e0,Tracy,Smith,kristenmartinez@example.com,(379)822-0794x3456,Marshhaven,DE,25585,silver,1546,2024-01-16,True,email_campaign,,True,S002,2026-03-12T21:57:27.245561Z
CUST-b1674889-d4b8-4707-b617-c62020d2e415,Bryan,Farley,gwilson@example.com,001-564-513-3022x852,Adamsburgh,VA,79474,bronze,2783,2025-05-19,False,referral,,True,A001,2026-03-28T21:23:31.415502Z
CUST-e8a67f02-595b-46f3-900a-7d707f6b939c,Tom,King,tonya40@example.com,001-508-618-1570x9710,New Jonville,CT,43222,silver,4265,2023-06-04,True,organic,,True,A001,2026-03-11T20:15:46.414320Z
CUST-783663f7-99c0-4ce1-ae1c-e464033903d1,Trevor,Moreno,michael23@example.com,+1-580-573-1191x410,Owenston,TN,15017,gold,5940,2025-12-15,True,paid_search,,False,S002,2026-03-01T14:26:56.695401Z
CUST-3a37557b-b679-4da8-9a0d-13b9abceee9f,Noah,Gregory,zhart@example.com,001-820-953-8005,North Elizabeth,ND,35972,bronze,9753,2023-03-22,True,referral,,False,A001,2026-03-24T23:12:41.121381Z
CUST-4ffc5f2b-8eb7-4101-b7ba-67e89c1ef829,Jacob,Wilson,brittany58@example.com,3813578916,Lake Michael,TN,74838,bronze,10316,2025-12-21,True,social,,False,A001,2026-02-15T13:21:03.501063Z
CUST-b3cbbe14-93b4-4d90-b798-853833023906,Steven,Adams,danielle68@example.net,434-849-9503x22581,South Justin,NH,33514,bronze,6777,2026-01-05,True,paid_search,REF-3603,True,S002,2026-01-30T15:24:31.579791Z
CUST-b80eaf2b-4690-44fd-9d3f-fc5c820d9227,Michael,Gutierrez,amberjohnson@example.org,001-355-443-4139,Angelfort,NJ,27948,bronze,11644,2023-01-16,True,email_campaign,REF-1017,False,D003,2026-02-21T12:31:10.063829Z
CUST-05db24eb-d316-4a41-883f-96f752a63b9c,Carlos,Martin,lmorris@example.com,249.575.3662x9007,North Aaronfurt,SC,26364,silver,1380,2024-07-29,True,social,,False,A001,2026-04-26T09:51:07.363323Z
CUST-9bd48f9f-4d4f-47a1-94f3-6d0984b13975,Dillon,Cunningham,mccormickalexis@example.net,733-437-1453,North Crystal,IN,03679,silver,2014,2026-03-20,True,referral,,True,D003,2026-02-18T09:28:30.821939Z
CUST-4cee07a2-3318-477e-9c26-32e79ad44e8c,Joseph,Sparks,bpage@example.net,+1-495-332-7882x412,West Wendy,OH,20828,silver,8199,2022-06-02,True,referral,,False,A001,2026-02-28T18:09:14.035628Z
CUST-d5d075c3-05b7-4e3c-a022-6890a4b05a98,Douglas,Myers,lharris@example.net,891.660.6872x6708,New Davidmouth,HI,10158,bronze,187,2022-04-04,False,organic,,True,S002,2026-04-09T22:45:22.020707Z
CUST-babf9ce5-258d-4265-a818-308caee7df81,Chelsea,Cruz,joshuadoyle@example.org,(554)693-3507x916,West Jessicachester,KY,55378,bronze,10808,2026-02-02,True,organic,,False,D003,2026-03-25T00:50:00.468082Z
CUST-ecd8c779-453c-411e-acc8-eb01bc05a8c3,Luke,Smith,ssparks@example.org,959.374.7389x4973,Travisville,OR,82933,silver,612,2021-04-29,True,paid_search,,False,A001,2026-04-21T21:03:44.171923Z
CUST-60bdfa98-adaa-43f0-bf19-b5646bf7dbf9,Autumn,Cohen,schurch@example.com,001-271-418-5601,West Patrickmouth,VI,32315,gold,7144,2022-02-08,True,organic,REF-1345,True,D003,2026-02-26T10:25:10.390123Z
CUST-e7e2e707-74ff-483c-89bd-3a6a133d0f86,Eric,Powell,bridget31@example.net,448.699.5239,South Nicholastown,PW,45733,silver,9618,2024-12-15,True,social,,False,S002,2026-02-12T11:51:07.106765Z
CUST-5fd51397-48be-4f4e-80fa-d23bf89ab38f,Austin,Ramos,dhoward@example.com,(384)206-4482x057,Gonzalezport,IA,52131,bronze,3686,2021-05-13,True,referral,,True,S002,2026-03-26T16:04:39.527177Z
CUST-ce3d579d-7343-4459-990b-7b3942202f20,Lisa,Harvey,cynthia87@example.org,813.778.0618x508,North John,WA,63710,silver,11544,2022-10-13,True,social,REF-0021,True,A001,2026-02-15T18:40:24.354621Z
CUST-8f003d70-086d-4862-932c-7e4c9e1ae20f,Robert,Ramirez,bblake@example.net,001-246-335-6137x385,Lake Williamhaven,IL,16694,silver,562,2023-12-31,True,paid_search,,True,A001,2026-03-08T08:19:06.402696Z
CUST-f5711742-c2b3-4c5d-9cbc-4d37ff77d209,Timothy,Miller,samanthareese@example.net,577-995-8410x892,North Kelliebury,ID,38024,bronze,2353,2025-06-29,True,email_campaign,,True,A001,2026-03-05T16:56:58.185046Z
CUST-6838b413-5ebe-490a-8062-e45e07f50612,Shelby,Rodriguez,mckenzietrevor@example.net,306-982-9555,Michaelborough,MO,48339,silver,9714,2025-08-12,True,social,,True,A001,2026-02-14T07:26:53.182522Z
CUST-80a5ce6a-e147-45f0-8b64-43a1d85f17ca,James,Johnson,felicia50@example.net,+1-317-466-9077x271,Courtneyburgh,PA,69358,silver,8729,2023-05-22,False,organic,,True,A001,2026-02-16T05:08:15.982797Z
CUST-a1e0b306-707c-4282-8596-532d6057f18e,Emily,Carlson,robinsonrobin@example.com,+1-302-785-0971,Brooksfort,NC,60531,bronze,10791,2022-08-16,True,email_campaign,,False,A001,2026-01-30T18:08:48.867284Z
CUST-5756fd2e-8990-4aeb-9acc-99be30fabd46,Paul,Ortega,nataliewilliams@example.org,001-574-378-5727x62919,Jacobschester,MH,49652,bronze,4946,2023-09-20,True,organic,,True,A001,2026-03-15T16:06:38.748879Z
CUST-1708b8af-a8ff-40ee-840d-e41875a65e13,Teresa,Briggs,kristina44@example.com,506-776-4734,Port Bethfurt,AR,19450,bronze,1174,2024-06-27,True,referral,,True,D003,2026-02-22T11:31:08.317789Z
CUST-7b40889c-002e-4b03-b897-00f8348e637c,Margaret,Garcia,alexandriacook@example.com,(228)753-9502x88829,Kimberlystad,NM,25981,bronze,3812,2024-11-20,True,organic,,False,D003,2026-03-03T09:53:18.058125Z
